Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 1, 0, 0, 1.123, 1.123, 12288, 0, 1.123, 2.24, 1.117, 984, 2.24, 3.267, 1.026, 6144, 0, 3.267, 3.813, 0.546, 600, 3.813, 4.069, 0.256, 3072, 0, 4.069, 4.341, 0.273, 600, 4.341, 4.449, 0.108, 2048, 0,     4.449,
 1, 1, 1, 1, 2.054, 1.054, 10240, 0, 2.054, 3.225, 1.171, 867, 3.225, 4.12, 0.895, 5120, 0, 4.12, 4.568, 0.448, 500, 4.568, 4.739, 0.171, 2048, 0, 4.739, 4.927, 0.188, 400, 4.927, 4.981, 0.054, 1024, 0,     3.981,
 2, 1, 2, 2, 3.078, 1.078, 11264, 0, 3.078, 4.245, 1.167, 898, 4.245, 5.105, 0.86, 5120, 0, 5.105, 5.558, 0.454, 500, 5.558, 5.729, 0.171, 2048, 0, 5.729, 5.926, 0.197, 400, 5.926, 5.98, 0.054, 1024, 0,     3.980,
 3, 1, 3, 3, 4.195, 1.195, 12288, 0, 4.195, 5.388, 1.193, 1001, 5.388, 6.414, 1.026, 6144, 0, 6.414, 6.97, 0.555, 600, 6.97, 7.227, 0.258, 3072, 0, 7.227, 7.503, 0.276, 600, 7.503, 7.611, 0.108, 2048, 0,     4.611,
 4, 1, 4, 4, 5.133, 1.133, 10240, 0, 5.133, 6.335, 1.202, 834, 6.335, 7.271, 0.936, 5120, 0, 7.271, 7.721, 0.45, 500, 7.721, 7.897, 0.176, 2048, 0, 7.897, 8.094, 0.197, 400, 8.094, 8.149, 0.055, 1024, 0,     4.149,
 5, 1, 5, 5, 6.157, 1.157, 11264, 0, 6.157, 7.397, 1.24, 925, 7.397, 8.252, 0.855, 5120, 0, 8.252, 8.705, 0.453, 500, 8.705, 8.877, 0.172, 2048, 0, 8.877, 9.064, 0.187, 400, 9.064, 9.124, 0.06, 1024, 0,     4.124,
 6, 1, 6, 6, 7.088, 1.088, 10240, 0, 7.088, 8.319, 1.232, 812, 8.319, 9.178, 0.858, 5120, 0, 9.178, 9.637, 0.459, 500, 9.637, 9.807, 0.171, 2048, 0, 9.807, 9.995, 0.187, 400, 9.995, 10.053, 0.059, 1024, 0,     4.053,
 7, 1, 7, 7, 8.112, 1.112, 11264, 0, 8.112, 9.417, 1.305, 958, 9.417, 10.272, 0.855, 5120, 0, 10.272, 10.719, 0.447, 500, 10.719, 10.89, 0.171, 2048, 0, 10.89, 11.091, 0.201, 400, 11.091, 11.155, 0.064, 1024, 0,     4.155,
 8, 1, 8, 8, 8.857, 0.857, 8192, 0, 8.857, 10.225, 1.368, 712, 10.225, 10.955, 0.73, 4096, 0, 10.955, 11.324, 0.37, 400, 11.324, 11.495, 0.171, 2048, 0, 11.495, 11.682, 0.186, 400, 11.682, 11.742, 0.061, 1024, 0,     3.742,
 9, 1, 9, 9, 9.844, 0.844, 9216, 0, 9.844, 11.13, 1.286, 782, 11.13, 11.818, 0.688, 4096, 0, 11.818, 12.187, 0.369, 400, 12.187, 12.358, 0.171, 2048, 0, 12.358, 12.544, 0.187, 400, 12.544, 12.603, 0.059, 1024, 0,     3.603,
