Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 98, 0, 0, 1.133, 1.133, 11264, 0, 1.133, 3.529, 2.396, 1193, 3.529, 4.553, 1.024, 11264, 0,     4.553,
 1, 98, 1, 1, 1.955, 0.955, 8192, 0, 1.955, 3.717, 1.762, 882, 3.717, 5.298, 1.581, 8192, 0,     4.298,
 2, 98, 2, 2, 2.928, 0.928, 9216, 0, 2.928, 5.392, 2.464, 932, 5.392, 6.23, 0.838, 9216, 0,     4.230,
 3, 98, 3, 3, 4.133, 1.133, 11264, 0, 4.133, 6.509, 2.376, 1188, 6.509, 7.533, 1.024, 11264, 0,     4.533,
 4, 98, 4, 4, 4.957, 0.957, 8192, 0, 4.957, 7.185, 2.228, 897, 7.185, 8.277, 1.092, 8192, 0,     4.277,
 5, 98, 5, 5, 6.031, 1.031, 10240, 0, 6.031, 8.516, 2.485, 1002, 8.516, 9.455, 0.939, 10240, 0,     4.455,
 6, 98, 6, 6, 7.064, 1.064, 10240, 0, 7.064, 9.258, 2.194, 1030, 9.258, 10.386, 1.129, 10240, 0,     4.386,
 7, 98, 7, 7, 7.986, 0.986, 9216, 0, 7.986, 10.372, 2.386, 922, 10.372, 11.224, 0.852, 9216, 0,     4.224,
 8, 98, 8, 8, 8.928, 0.928, 9216, 0, 8.928, 11.244, 2.316, 994, 11.244, 12.082, 0.838, 9216, 0,     4.082,
 9, 98, 9, 9, 9.825, 0.825, 8192, 0, 9.825, 12.012, 2.186, 818, 12.012, 12.835, 0.823, 8192, 0,     3.835,
 10, 98, 10, 10, 10.928, 0.928, 9216, 0, 10.928, 13.07, 2.142, 914, 13.07, 13.908, 0.838, 9216, 0,     3.908,
 11, 98, 11, 11, 11.825, 0.825, 8192, 0, 11.825, 13.626, 1.801, 804, 13.626, 14.66, 1.034, 8192, 0,     3.660,
 12, 98, 12, 12, 13.03, 1.03, 10240, 0, 13.03, 15.223, 2.193, 1072, 15.223, 16.162, 0.939, 10240, 0,     4.162,
 13, 98, 13, 13, 14.061, 1.061, 10240, 0, 14.061, 16.256, 2.195, 1098, 16.256, 17.187, 0.931, 10240, 0,     4.187,
 14, 98, 14, 14, 14.889, 0.889, 8192, 0, 14.889, 16.896, 2.007, 837, 16.896, 17.932, 1.036, 8192, 0,     3.932,
 15, 98, 15, 15, 15.927, 0.927, 9216, 0, 15.927, 18.127, 2.2, 936, 18.127, 18.968, 0.84, 9216, 0,     3.968,
 16, 98, 16, 16, 17.03, 1.03, 10240, 0, 17.03, 19.102, 2.072, 1036, 19.102, 20.032, 0.931, 10240, 0,     4.032,
 17, 98, 17, 17, 18.054, 1.054, 10240, 0, 18.054, 20.285, 2.23, 1079, 20.285, 21.224, 0.94, 10240, 0,     4.224,
 18, 98, 18, 18, 18.883, 0.883, 8192, 0, 18.883, 20.802, 1.919, 846, 20.802, 21.969, 1.168, 8192, 0,     3.969,
 19, 98, 19, 19, 20.134, 1.134, 11264, 0, 20.134, 22.586, 2.451, 1145, 22.586, 23.609, 1.024, 11264, 0,     4.609,
 20, 98, 20, 20, 21.265, 1.265, 11264, 0, 21.265, 23.637, 2.372, 1191, 23.637, 24.661, 1.024, 11264, 0,     4.661,
 21, 98, 21, 21, 22.084, 1.084, 8192, 0, 22.084, 24.356, 2.272, 883, 24.356, 25.406, 1.05, 8192, 0,     4.406,
 22, 98, 22, 22, 22.903, 0.903, 8192, 0, 22.903, 25.379, 2.476, 869, 25.379, 26.158, 0.779, 8192, 0,     4.158,
 23, 98, 23, 23, 23.825, 0.825, 8192, 0, 23.825, 26.159, 2.334, 898, 26.159, 26.904, 0.745, 8192, 0,     3.904,
 24, 98, 24, 24, 24.928, 0.928, 9216, 0, 24.928, 27.363, 2.436, 993, 27.363, 28.201, 0.838, 9216, 0,     4.201,
 25, 98, 25, 25, 25.825, 0.825, 8192, 0, 25.825, 27.841, 2.016, 842, 27.841, 28.946, 1.104, 8192, 0,     3.946,
 26, 98, 26, 26, 26.834, 0.834, 8192, 0, 26.834, 29.115, 2.281, 874, 29.115, 29.86, 0.745, 8192, 0,     3.860,
 27, 98, 27, 27, 28.14, 1.14, 11264, 0, 28.14, 30.529, 2.389, 1197, 30.529, 31.553, 1.024, 11264, 0,     4.553,
 28, 98, 28, 28, 29.266, 1.266, 11264, 0, 29.266, 31.623, 2.357, 1179, 31.623, 32.647, 1.024, 11264, 0,     4.647,
 29, 98, 29, 29, 30.091, 1.091, 8192, 0, 30.091, 32.232, 2.141, 852, 32.232, 33.392, 1.16, 8192, 0,     4.392,
