Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 69, 88, 69, 69, 70.427, 1.427, 12288, 0, 70.427, 73.949, 3.522, 1237, 73.949, 74.896, 0.947, 12288, 0, 74.896, 76.993, 2.097, 1800, 76.993, 77.984, 0.991, 9216, 0, 77.984, 79.984, 2, 1350, 79.984, 80.955, 0.971, 12288, 0,    11.955,
 70, 88, 70, 70, 71.376, 1.376, 11264, 0, 71.376, 74.481, 3.106, 1171, 74.481, 75.763, 1.282, 11264, 0, 75.763, 77.972, 2.209, 1650, 77.972, 78.809, 0.837, 8192, 0, 78.809, 80.858, 2.049, 1200, 80.858, 81.743, 0.885, 10240, 0,    11.743,
 71, 88, 71, 71, 72.229, 1.229, 10240, 0, 72.229, 75.761, 3.532, 1088, 75.761, 76.552, 0.791, 10240, 0, 76.552, 78.672, 2.12, 1500, 78.672, 79.532, 0.86, 7168, 0, 79.532, 81.549, 2.017, 1050, 81.549, 82.458, 0.909, 9216, 0,    11.458,
 73, 88, 73, 73, 74.198, 1.198, 9216, 0, 74.198, 77.376, 3.178, 965, 77.376, 78.672, 1.296, 9216, 0, 78.672, 80.175, 1.503, 1350, 80.175, 80.789, 0.614, 6144, 0, 80.789, 82.191, 1.402, 900, 82.191, 83.089, 0.898, 8192, 0,    10.089,
 72, 88, 72, 72, 73.424, 1.424, 14336, 0, 73.424, 76.848, 3.424, 1421, 76.848, 77.956, 1.108, 14336, 0, 77.956, 80.308, 2.352, 2100, 80.308, 81.813, 1.505, 10240, 0, 81.813, 84.033, 2.22, 1500, 84.033, 85.057, 1.024, 13312, 0,    13.057,
 74, 88, 74, 74, 75.315, 1.315, 13312, 0, 75.315, 79.101, 3.786, 1348, 79.101, 80.127, 1.026, 13312, 0, 80.127, 82.34, 2.213, 1950, 82.34, 83.262, 0.922, 9216, 0, 83.262, 85.26, 1.997, 1350, 85.26, 86.205, 0.945, 12288, 0,    12.205,
 75, 88, 75, 75, 76.256, 1.256, 11264, 0, 76.256, 79.271, 3.015, 1138, 79.271, 81, 1.729, 11264, 0, 81, 82.834, 1.833, 1650, 82.834, 84.083, 1.249, 8192, 0, 84.083, 85.861, 1.778, 1200, 85.861, 86.993, 1.132, 10240, 0,    11.993,
 77, 88, 77, 77, 78.304, 1.304, 11264, 0, 78.304, 81.259, 2.954, 1190, 81.259, 82.127, 0.868, 11264, 0, 82.127, 84.173, 2.046, 1650, 84.173, 84.993, 0.819, 8192, 0, 84.993, 87.051, 2.059, 1200, 87.051, 87.839, 0.788, 10240, 0,    10.839,
 76, 88, 76, 76, 77.366, 1.366, 13312, 0, 77.366, 81.33, 3.965, 1329, 81.33, 83.151, 1.821, 13312, 0, 83.151, 85.31, 2.159, 1950, 85.31, 86.231, 0.921, 9216, 0, 86.231, 88.233, 2.002, 1350, 88.233, 89.182, 0.948, 12288, 0,    13.182,
 78, 88, 78, 78, 79.072, 1.072, 9216, 0, 79.072, 82.884, 3.812, 976, 82.884, 83.861, 0.977, 9216, 0, 83.861, 85.673, 1.812, 1350, 85.673, 86.847, 1.174, 6144, 0, 86.847, 88.386, 1.539, 900, 88.386, 89.812, 1.426, 8192, 0,    11.812,
 79, 88, 79, 79, 80.185, 1.185, 13312, 0, 80.185, 83.652, 3.468, 1391, 83.652, 84.889, 1.237, 13312, 0, 84.889, 87.478, 2.589, 1950, 87.478, 88.399, 0.922, 9216, 0, 88.399, 90.395, 1.995, 1350, 90.395, 91.35, 0.955, 12288, 0,    12.350,
