Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 97, 0, 0, 0.932, 0.932, 10240, 0, 0.932, 2.745, 1.813, 1503, 2.745, 3.547, 0.802, 7168, 0, 3.547, 5.249, 1.702, 1050, 5.249, 6.017, 0.768, 9216, 0,     6.017,
 1, 97, 1, 1, 1.838, 0.838, 9216, 0, 1.838, 3.477, 1.639, 1353, 3.477, 4.23, 0.753, 6144, 0, 4.23, 5.685, 1.455, 900, 5.685, 6.7, 1.015, 8192, 0,     5.700,
 2, 97, 2, 2, 3.117, 1.117, 12288, 0, 3.117, 5.382, 2.265, 1869, 5.382, 6.412, 1.03, 9216, 0, 6.412, 8.604, 2.192, 1350, 8.604, 9.628, 1.024, 12288, 0,     7.628,
 3, 97, 3, 3, 4.058, 1.058, 10240, 0, 4.058, 5.897, 1.839, 1518, 5.897, 7.208, 1.311, 7168, 0, 7.208, 8.909, 1.701, 1050, 8.909, 10.396, 1.487, 9216, 0,     7.396,
 4, 97, 4, 4, 5.083, 1.083, 11264, 0, 5.083, 7.557, 2.474, 1795, 7.557, 8.473, 0.916, 8192, 0, 8.473, 10.55, 2.077, 1200, 10.55, 11.412, 0.862, 10240, 0,     7.412,
 5, 97, 5, 5, 6.293, 1.293, 13312, 0, 6.293, 8.665, 2.372, 1958, 8.665, 9.695, 1.03, 9216, 0, 9.695, 11.887, 2.192, 1350, 11.887, 12.911, 1.024, 12288, 0,     7.911,
 6, 97, 6, 6, 7.131, 1.131, 9216, 0, 7.131, 9.352, 2.221, 1481, 9.352, 10.492, 1.14, 7168, 0, 10.492, 12.254, 1.762, 1050, 12.254, 13.68, 1.425, 9216, 0,     7.680,
 7, 97, 7, 7, 8.248, 1.248, 12288, 0, 8.248, 11.02, 2.772, 1928, 11.02, 12.05, 1.03, 9216, 0, 12.05, 14.24, 2.19, 1350, 14.24, 15.269, 1.029, 12288, 0,     8.269,
 8, 97, 8, 8, 9.187, 1.187, 10240, 0, 9.187, 11.171, 1.983, 1500, 11.171, 12.854, 1.683, 7168, 0, 12.854, 14.552, 1.698, 1050, 14.552, 16.036, 1.484, 9216, 0,     8.036,
 10, 97, 10, 10, 11.147, 1.147, 9216, 0, 11.147, 12.922, 1.775, 1440, 12.922, 13.724, 0.802, 7168, 0, 13.724, 15.937, 2.213, 1050, 15.937, 16.804, 0.867, 9216, 0,     6.804,
 9, 97, 9, 9, 10.305, 1.305, 12288, 0, 10.305, 13.306, 3.002, 1887, 13.306, 14.748, 1.442, 9216, 0, 14.748, 16.948, 2.2, 1350, 16.948, 17.976, 1.029, 12288, 0,     8.976,
 11, 97, 11, 11, 12.171, 1.171, 11264, 0, 12.171, 15.069, 2.898, 1770, 15.069, 15.986, 0.916, 8192, 0, 15.986, 17.927, 1.942, 1200, 17.927, 18.83, 0.903, 10240, 0,     7.830,
 12, 97, 12, 12, 13.107, 1.107, 10240, 0, 13.107, 15.27, 2.163, 1621, 15.27, 16.896, 1.626, 8192, 0, 16.896, 18.893, 1.997, 1200, 18.893, 19.746, 0.854, 10240, 0,     7.746,
 13, 97, 13, 13, 14.045, 1.045, 10240, 0, 14.045, 16.963, 2.918, 1563, 16.963, 17.772, 0.809, 7168, 0, 17.772, 19.626, 1.853, 1050, 19.626, 20.515, 0.889, 9216, 0,     7.515,
 14, 97, 14, 14, 15.069, 1.069, 11264, 0, 15.069, 17.412, 2.343, 1768, 17.412, 18.683, 1.27, 8192, 0, 18.683, 20.842, 2.159, 1200, 20.842, 21.701, 0.859, 10240, 0,     7.701,
 15, 97, 15, 15, 16, 1, 10240, 0, 16, 18.812, 2.812, 1526, 18.812, 19.614, 0.802, 7168, 0, 19.614, 21.327, 1.713, 1050, 21.327, 22.469, 1.142, 9216, 0,     7.469,
 16, 97, 16, 16, 16.745, 0.745, 8192, 0, 16.745, 19.024, 2.279, 1321, 19.024, 20.297, 1.273, 6144, 0, 20.297, 22.296, 1.999, 900, 22.296, 23.151, 0.855, 8192, 0,     7.151,
 17, 97, 17, 17, 17.838, 0.838, 9216, 0, 17.838, 20.62, 2.782, 1492, 20.62, 21.423, 0.803, 7168, 0, 21.423, 23.132, 1.709, 1050, 23.132, 23.922, 0.79, 9216, 0,     6.922,
 18, 97, 18, 18, 19.024, 1.024, 11264, 0, 19.024, 21.201, 2.177, 1796, 21.201, 22.336, 1.135, 8192, 0, 22.336, 24.276, 1.94, 1200, 24.276, 25.129, 0.853, 10240, 0,     7.129,
 19, 97, 19, 19, 20.048, 1.048, 11264, 0, 20.048, 22.752, 2.704, 1759, 22.752, 23.668, 0.916, 8192, 0, 23.668, 25.612, 1.944, 1200, 25.612, 26.466, 0.854, 10240, 0,     7.466,
 20, 97, 20, 20, 20.798, 0.798, 8192, 0, 20.798, 22.838, 2.04, 1345, 22.838, 24.356, 1.518, 6144, 0, 24.356, 25.825, 1.469, 900, 25.825, 27.155, 1.33, 8192, 0,     7.155,
 21, 97, 21, 21, 21.838, 0.838, 9216, 0, 21.838, 24.46, 2.622, 1410, 24.46, 25.263, 0.803, 7168, 0, 25.263, 27.328, 2.065, 1050, 27.328, 28.096, 0.768, 9216, 0,     7.096,
 22, 97, 22, 22, 22.838, 0.838, 9216, 0, 22.838, 24.499, 1.661, 1371, 24.499, 25.952, 1.453, 6144, 0, 25.952, 27.411, 1.459, 900, 27.411, 28.787, 1.376, 8192, 0,     6.787,
 23, 97, 23, 23, 23.932, 0.932, 10240, 0, 23.932, 26.28, 2.348, 1502, 26.28, 27.086, 0.806, 7168, 0, 27.086, 29.028, 1.942, 1050, 29.028, 29.796, 0.768, 9216, 0,     6.796,
 24, 97, 24, 24, 24.932, 0.932, 10240, 0, 24.932, 26.888, 1.956, 1614, 26.888, 28.005, 1.117, 8192, 0, 28.005, 29.946, 1.942, 1200, 29.946, 30.8, 0.854, 10240, 0,     6.800,
 25, 97, 25, 25, 26.117, 1.117, 12288, 0, 26.117, 28.625, 2.508, 1935, 28.625, 29.655, 1.03, 9216, 0, 29.655, 31.844, 2.189, 1350, 31.844, 32.868, 1.024, 12288, 0,     7.868,
 26, 97, 26, 26, 27.048, 1.048, 10240, 0, 27.048, 28.963, 1.915, 1581, 28.963, 30.451, 1.488, 7168, 0, 30.451, 32.152, 1.701, 1050, 32.152, 33.636, 1.484, 9216, 0,     7.636,
 27, 97, 27, 27, 27.979, 0.979, 10240, 0, 27.979, 30.602, 2.624, 1620, 30.602, 31.523, 0.921, 8192, 0, 31.523, 33.784, 2.261, 1200, 33.784, 34.642, 0.858, 10240, 0,     7.642,
 28, 97, 28, 28, 29.024, 1.024, 11264, 0, 29.024, 31.12, 2.096, 1730, 31.12, 32.433, 1.313, 8192, 0, 32.433, 34.373, 1.94, 1200, 34.373, 35.496, 1.122, 10240, 0,     7.496,
 29, 97, 29, 29, 29.863, 0.863, 9216, 0, 29.863, 32.316, 2.453, 1414, 32.316, 33.23, 0.914, 7168, 0, 33.23, 35.482, 2.252, 1050, 35.482, 36.264, 0.782, 9216, 0,     7.264,
 30, 97, 30, 30, 30.838, 0.838, 9216, 0, 30.838, 32.78, 1.942, 1370, 32.78, 33.918, 1.138, 6144, 0, 33.918, 35.833, 1.915, 900, 35.833, 36.947, 1.114, 8192, 0,     6.947,
 31, 97, 31, 31, 32.034, 1.034, 11264, 0, 32.034, 34.388, 2.354, 1710, 34.388, 35.304, 0.916, 8192, 0, 35.304, 37.426, 2.122, 1200, 37.426, 38.279, 0.853, 10240, 0,     7.279,
 32, 97, 32, 32, 32.965, 0.965, 10240, 0, 32.965, 34.898, 1.933, 1596, 34.898, 36.101, 1.202, 7168, 0, 36.101, 37.792, 1.691, 1050, 37.792, 39.047, 1.255, 9216, 0,     7.047,
