Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 922, 0, 0, 0.967, 0.967, 14336, 0, 0.967, 3.938, 2.97, 2218, 3.938, 4.882, 0.945, 11264, 0, 4.882, 6.838, 1.956, 1650, 6.838, 7.736, 0.898, 14336, 0,     7.736,
 1, 922, 1, 1, 2.036, 1.036, 15360, 0, 2.036, 5.057, 3.021, 2267, 5.057, 6.002, 0.945, 11264, 0, 6.002, 7.967, 1.965, 1650, 7.967, 8.865, 0.898, 14336, 0,     7.865,
 2, 922, 2, 2, 3.131, 1.131, 16384, 0, 3.131, 6.431, 3.3, 2476, 6.431, 7.463, 1.032, 12288, 0, 7.463, 9.597, 2.134, 1800, 9.597, 10.624, 1.027, 16384, 0,     8.624,
 3, 922, 3, 3, 4.292, 1.292, 17408, 0, 4.292, 7.806, 3.514, 2636, 7.806, 8.928, 1.122, 13312, 0, 8.928, 11.24, 2.313, 1950, 11.24, 12.337, 1.096, 17408, 0,     9.337,
 4, 922, 4, 4, 5.452, 1.452, 17408, 0, 5.452, 8.998, 3.545, 2660, 8.998, 10.118, 1.12, 13312, 0, 10.118, 12.437, 2.319, 1950, 12.437, 13.535, 1.098, 17408, 0,     9.535,
 5, 922, 5, 5, 6.342, 1.342, 13312, 0, 6.342, 9.143, 2.801, 2030, 9.143, 10.971, 1.828, 10240, 0, 10.971, 13.023, 2.052, 1500, 13.023, 14.367, 1.343, 13312, 0,     9.367,
 6, 922, 6, 6, 7.161, 1.161, 12288, 0, 7.161, 10.261, 3.1, 1842, 10.261, 11.739, 1.478, 9216, 0, 11.739, 14.055, 2.315, 1350, 14.055, 15.144, 1.09, 12288, 0,     9.144,
 7, 922, 7, 7, 8.119, 1.119, 14336, 0, 8.119, 11.949, 3.83, 2214, 11.949, 12.894, 0.945, 11264, 0, 12.894, 14.98, 2.085, 1650, 14.98, 16.045, 1.065, 14336, 0,     9.045,
 8, 922, 8, 8, 9.28, 1.28, 17408, 0, 9.28, 12.735, 3.454, 2591, 12.735, 13.921, 1.186, 12288, 0, 13.921, 16.189, 2.268, 1800, 16.189, 17.215, 1.026, 16384, 0,     9.215,
 9, 922, 9, 9, 10.373, 1.373, 16384, 0, 10.373, 13.579, 3.206, 2405, 13.579, 14.947, 1.368, 12288, 0, 14.947, 17.114, 2.167, 1800, 17.114, 18.242, 1.128, 16384, 0,     9.242,
