Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 10, 0, 10, 10, 11.058, 1.058, 12288, 0, 11.058, 12.242, 1.184, 639, 12.242, 13.303, 1.062, 19456, 0, 13.303, 14.505, 1.201, 1520, 14.505, 15.559, 1.054, 9216, 0, 15.559, 16.625, 1.066, 1350, 16.625, 17.48, 0.856, 6144, 0, 17.48, 18.584, 1.104, 1200, 18.584, 19.045, 0.461, 5120, 0,     9.045,
 11, 0, 11, 11, 12.117, 1.117, 14336, 0, 12.117, 13.343, 1.226, 724, 13.343, 14.34, 0.996, 21504, 0, 14.34, 15.653, 1.313, 1680, 15.653, 16.641, 0.988, 10240, 0, 16.641, 17.727, 1.086, 1500, 17.727, 18.564, 0.837, 6144, 0, 18.564, 19.537, 0.973, 1200, 19.537, 20.025, 0.488, 5120, 0,     9.025,
 12, 0, 12, 12, 13.064, 1.064, 12288, 0, 13.064, 14.286, 1.223, 633, 14.286, 15.32, 1.033, 19456, 0, 15.32, 16.703, 1.383, 1520, 16.703, 17.667, 0.964, 9216, 0, 17.667, 18.691, 1.024, 1350, 18.691, 19.654, 0.963, 6144, 0, 19.654, 20.584, 0.931, 1200, 20.584, 21.037, 0.452, 5120, 0,     9.037,
 13, 0, 13, 13, 14.241, 1.241, 15360, 0, 14.241, 15.457, 1.216, 771, 15.457, 16.592, 1.136, 23552, 0, 16.592, 17.839, 1.247, 1840, 17.839, 18.934, 1.094, 11264, 0, 18.934, 20.046, 1.112, 1650, 20.046, 21.047, 1.001, 7168, 0, 21.047, 22.191, 1.144, 1400, 22.191, 22.667, 0.476, 5120, 0,     9.667,
 14, 0, 14, 14, 15.251, 1.251, 13312, 0, 15.251, 16.579, 1.327, 696, 16.579, 17.587, 1.009, 20480, 0, 17.587, 18.928, 1.341, 1600, 18.928, 19.985, 1.057, 10240, 0, 19.985, 21.156, 1.171, 1500, 21.156, 22.062, 0.905, 6144, 0, 22.062, 23.137, 1.075, 1200, 23.137, 23.607, 0.47, 5120, 0,     9.607,
 15, 0, 15, 15, 16.221, 1.221, 13312, 0, 16.221, 17.639, 1.418, 697, 17.639, 18.731, 1.092, 20480, 0, 18.731, 19.967, 1.236, 1600, 19.967, 21.082, 1.115, 10240, 0, 21.082, 22.201, 1.119, 1500, 22.201, 23.041, 0.841, 6144, 0, 23.041, 24.079, 1.037, 1200, 24.079, 24.557, 0.478, 5120, 0,     9.557,
 16, 0, 16, 16, 17.241, 1.241, 13312, 0, 17.241, 18.665, 1.424, 652, 18.665, 19.719, 1.054, 19456, 0, 19.719, 20.937, 1.218, 1520, 20.937, 22.061, 1.124, 9216, 0, 22.061, 23.163, 1.102, 1350, 23.163, 24.06, 0.897, 6144, 0, 24.06, 25.028, 0.968, 1200, 25.028, 25.521, 0.493, 5120, 0,     9.521,
 17, 0, 17, 17, 18.008, 1.008, 10240, 0, 18.008, 19.487, 1.479, 539, 19.487, 20.541, 1.054, 16384, 0, 20.541, 21.784, 1.243, 1280, 21.784, 22.914, 1.13, 8192, 0, 22.914, 24.017, 1.103, 1200, 24.017, 24.819, 0.801, 5120, 0, 24.819, 25.802, 0.983, 1000, 25.802, 26.193, 0.391, 4096, 0,     9.193,
 18, 0, 18, 18, 19.133, 1.133, 15360, 0, 19.133, 20.708, 1.575, 760, 20.708, 21.85, 1.141, 22528, 0, 21.85, 22.994, 1.145, 1760, 22.994, 24.073, 1.078, 11264, 0, 24.073, 25.191, 1.118, 1650, 25.191, 26.215, 1.024, 7168, 0, 26.215, 27.359, 1.144, 1400, 27.359, 27.851, 0.492, 5120, 0,     9.851,
 19, 0, 19, 19, 19.92, 0.92, 10240, 0, 19.92, 21.586, 1.666, 528, 21.586, 22.588, 1.001, 15360, 0, 22.588, 23.787, 1.199, 1200, 23.787, 24.922, 1.135, 7168, 0, 24.922, 25.953, 1.03, 1050, 25.953, 26.812, 0.859, 4096, 0, 26.812, 27.977, 1.165, 800, 27.977, 28.268, 0.291, 3072, 0,     9.268,
 20, 0, 20, 20, 20.802, 0.802, 11264, 0, 20.802, 22.453, 1.652, 586, 22.453, 23.501, 1.047, 17408, 0, 23.501, 24.681, 1.181, 1360, 24.681, 25.699, 1.018, 8192, 0, 25.699, 26.827, 1.128, 1200, 26.827, 27.605, 0.777, 5120, 0, 27.605, 28.773, 1.169, 1000, 28.773, 29.131, 0.358, 4096, 0,     9.131,
 21, 0, 21, 21, 21.95, 0.95, 12288, 0, 21.95, 23.353, 1.403, 604, 23.353, 24.414, 1.061, 18432, 0, 24.414, 25.596, 1.182, 1440, 25.596, 26.589, 0.993, 9216, 0, 26.589, 27.834, 1.245, 1350, 27.834, 28.723, 0.89, 6144, 0, 28.723, 29.734, 1.011, 1200, 29.734, 30.198, 0.464, 5120, 0,     9.198,
 22, 0, 22, 22, 23.019, 1.019, 13312, 0, 23.019, 24.361, 1.342, 665, 24.361, 25.359, 0.999, 19456, 0, 25.359, 26.602, 1.242, 1520, 26.602, 27.601, 0.999, 9216, 0, 27.601, 28.849, 1.248, 1350, 28.849, 29.778, 0.929, 6144, 0, 29.778, 30.699, 0.922, 1200, 30.699, 31.165, 0.466, 5120, 0,     9.165,
 23, 0, 23, 23, 23.855, 0.855, 10240, 0, 23.855, 25.216, 1.361, 545, 25.216, 26.152, 0.935, 16384, 0, 26.152, 27.511, 1.359, 1280, 27.511, 28.42, 0.909, 8192, 0, 28.42, 29.676, 1.256, 1200, 29.676, 30.57, 0.894, 5120, 0, 30.57, 31.484, 0.914, 1000, 31.484, 31.884, 0.4, 4096, 0,     8.884,
 24, 0, 24, 24, 25.118, 1.118, 14336, 0, 25.118, 26.385, 1.267, 744, 26.385, 27.531, 1.146, 22528, 0, 27.531, 28.743, 1.212, 1760, 28.743, 29.923, 1.181, 11264, 0, 29.923, 31.024, 1.101, 1650, 31.024, 31.987, 0.962, 7168, 0, 31.987, 33.088, 1.101, 1400, 33.088, 33.557, 0.469, 5120, 0,     9.557,
 25, 0, 25, 25, 25.994, 0.994, 11264, 0, 25.994, 27.28, 1.286, 569, 27.28, 28.406, 1.126, 17408, 0, 28.406, 29.643, 1.237, 1360, 29.643, 30.766, 1.122, 8192, 0, 30.766, 31.884, 1.118, 1200, 31.884, 32.676, 0.792, 5120, 0, 32.676, 33.874, 1.198, 1000, 33.874, 34.29, 0.417, 4096, 0,     9.290,
 26, 0, 26, 26, 27.062, 1.062, 14336, 0, 27.062, 28.45, 1.388, 749, 28.45, 29.533, 1.084, 22528, 0, 29.533, 30.749, 1.216, 1760, 30.749, 31.905, 1.155, 11264, 0, 31.905, 33.077, 1.173, 1650, 33.077, 34.033, 0.956, 7168, 0, 34.033, 35.123, 1.09, 1400, 35.123, 35.616, 0.494, 5120, 0,     9.616,
 27, 0, 27, 27, 28.182, 1.182, 14336, 0, 28.182, 29.536, 1.354, 718, 29.536, 30.668, 1.133, 21504, 0, 30.668, 31.807, 1.138, 1680, 31.807, 32.886, 1.079, 10240, 0, 32.886, 34.094, 1.208, 1500, 34.094, 34.896, 0.802, 6144, 0, 34.896, 36.055, 1.159, 1200, 36.055, 36.539, 0.485, 5120, 0,     9.539,
 28, 0, 28, 28, 29.085, 1.085, 11264, 0, 29.085, 30.377, 1.292, 564, 30.377, 31.483, 1.107, 16384, 0, 31.483, 32.604, 1.121, 1280, 32.604, 33.708, 1.104, 8192, 0, 33.708, 34.926, 1.218, 1200, 34.926, 35.681, 0.755, 5120, 0, 35.681, 36.813, 1.132, 1000, 36.813, 37.213, 0.399, 4096, 0,     9.213,
 29, 0, 29, 29, 30.105, 1.105, 13312, 0, 30.105, 31.419, 1.314, 672, 31.419, 32.533, 1.114, 20480, 0, 32.533, 33.674, 1.141, 1600, 33.674, 34.768, 1.094, 10240, 0, 34.768, 36.015, 1.247, 1500, 36.015, 36.947, 0.932, 6144, 0, 36.947, 37.927, 0.981, 1200, 37.927, 38.381, 0.453, 5120, 0,     9.381,
 30, 0, 30, 30, 31.089, 1.089, 12288, 0, 31.089, 32.384, 1.294, 611, 32.384, 33.394, 1.01, 18432, 0, 33.394, 34.629, 1.235, 1440, 34.629, 35.73, 1.101, 9216, 0, 35.73, 36.967, 1.236, 1350, 36.967, 37.837, 0.87, 6144, 0, 37.837, 38.934, 1.097, 1200, 38.934, 39.411, 0.477, 5120, 0,     9.411,
 31, 0, 31, 31, 32.212, 1.212, 14336, 0, 32.212, 33.46, 1.248, 702, 33.46, 34.549, 1.088, 21504, 0, 34.549, 35.706, 1.157, 1680, 35.706, 36.727, 1.021, 10240, 0, 36.727, 38.015, 1.288, 1500, 38.015, 38.924, 0.909, 6144, 0, 38.924, 39.878, 0.954, 1200, 39.878, 40.333, 0.455, 5120, 0,     9.333,
 32, 0, 32, 32, 33.159, 1.159, 12288, 0, 33.159, 34.431, 1.271, 609, 34.431, 35.541, 1.11, 18432, 0, 35.541, 36.615, 1.074, 1440, 36.615, 37.623, 1.008, 9216, 0, 37.623, 39.015, 1.392, 1350, 39.015, 39.943, 0.928, 6144, 0, 39.943, 40.883, 0.94, 1200, 40.883, 41.369, 0.486, 5120, 0,     9.369,
 33, 0, 33, 33, 34.079, 1.079, 11264, 0, 34.079, 35.308, 1.229, 570, 35.308, 36.469, 1.161, 17408, 0, 36.469, 37.481, 1.013, 1360, 37.481, 38.401, 0.92, 8192, 0, 38.401, 39.878, 1.477, 1200, 39.878, 40.649, 0.772, 5120, 0, 40.649, 41.705, 1.056, 1000, 41.705, 42.064, 0.358, 4096, 0,     9.064,
 34, 0, 34, 34, 35.026, 1.026, 12288, 0, 35.026, 36.275, 1.249, 637, 36.275, 37.467, 1.192, 19456, 0, 37.467, 38.538, 1.072, 1520, 38.538, 39.489, 0.95, 9216, 0, 39.489, 40.825, 1.336, 1350, 40.825, 41.77, 0.945, 6144, 0, 41.77, 42.708, 0.938, 1200, 42.708, 43.175, 0.467, 5120, 0,     9.175,
 35, 0, 35, 35, 36.011, 1.011, 12288, 0, 36.011, 37.225, 1.214, 605, 37.225, 38.407, 1.182, 18432, 0, 38.407, 39.501, 1.094, 1440, 39.501, 40.431, 0.93, 9216, 0, 40.431, 41.828, 1.397, 1350, 41.828, 42.629, 0.801, 6144, 0, 42.629, 43.611, 0.982, 1200, 43.611, 44.078, 0.468, 5120, 0,     9.078,
 36, 0, 36, 36, 36.993, 0.993, 13312, 0, 36.993, 38.293, 1.3, 656, 38.293, 39.34, 1.047, 19456, 0, 39.34, 40.455, 1.116, 1520, 40.455, 41.389, 0.934, 9216, 0, 41.389, 42.762, 1.373, 1350, 42.762, 43.583, 0.822, 6144, 0, 43.583, 44.523, 0.94, 1200, 44.523, 44.959, 0.436, 5120, 0,     8.959,
 37, 0, 37, 37, 37.99, 0.99, 13312, 0, 37.99, 39.384, 1.394, 661, 39.384, 40.439, 1.055, 19456, 0, 40.439, 41.501, 1.062, 1520, 41.501, 42.515, 1.014, 9216, 0, 42.515, 43.743, 1.228, 1350, 43.743, 44.7, 0.957, 6144, 0, 44.7, 45.616, 0.916, 1200, 45.616, 46.106, 0.489, 5120, 0,     9.106,
 38, 0, 38, 38, 38.788, 0.788, 10240, 0, 38.788, 40.199, 1.411, 521, 40.199, 41.298, 1.098, 15360, 0, 41.298, 42.317, 1.019, 1200, 42.317, 43.233, 0.916, 7168, 0, 43.233, 44.449, 1.216, 1050, 44.449, 45.246, 0.797, 4096, 0, 45.246, 46.28, 1.034, 800, 46.28, 46.543, 0.263, 3072, 0,     8.543,
 39, 0, 39, 39, 39.995, 0.995, 12288, 0, 39.995, 41.149, 1.154, 641, 41.149, 42.226, 1.077, 19456, 0, 42.226, 43.296, 1.07, 1520, 43.296, 44.223, 0.927, 9216, 0, 44.223, 45.361, 1.138, 1350, 45.361, 46.27, 0.91, 6144, 0, 46.27, 47.199, 0.928, 1200, 47.199, 47.672, 0.473, 5120, 0,     8.672,
 40, 0, 40, 40, 40.937, 0.937, 11264, 0, 40.937, 42.03, 1.093, 584, 42.03, 43.131, 1.102, 17408, 0, 43.131, 44.18, 1.048, 1360, 44.18, 45.011, 0.832, 8192, 0, 45.011, 46.21, 1.199, 1200, 46.21, 46.972, 0.762, 5120, 0, 46.972, 47.971, 0.999, 1000, 47.971, 48.343, 0.372, 4096, 0,     8.343,
 41, 0, 41, 41, 42.071, 1.071, 13312, 0, 42.071, 43.161, 1.09, 692, 43.161, 44.209, 1.047, 20480, 0, 44.209, 45.272, 1.063, 1600, 45.272, 46.313, 1.041, 10240, 0, 46.313, 47.381, 1.068, 1500, 47.381, 48.281, 0.9, 6144, 0, 48.281, 49.245, 0.963, 1200, 49.245, 49.728, 0.484, 5120, 0,     8.728,
 42, 0, 42, 42, 43.131, 1.131, 14336, 0, 43.131, 44.308, 1.177, 726, 44.308, 45.45, 1.141, 21504, 0, 45.45, 46.544, 1.094, 1680, 46.544, 47.598, 1.053, 10240, 0, 47.598, 48.722, 1.124, 1500, 48.722, 49.637, 0.915, 6144, 0, 49.637, 50.536, 0.899, 1200, 50.536, 51.007, 0.472, 5120, 0,     9.007,
 43, 0, 43, 43, 44.296, 1.296, 15360, 0, 44.296, 45.46, 1.164, 759, 45.46, 46.55, 1.09, 22528, 0, 46.55, 47.661, 1.112, 1760, 47.661, 48.822, 1.161, 11264, 0, 48.822, 49.984, 1.162, 1650, 49.984, 50.957, 0.972, 7168, 0, 50.957, 52.136, 1.179, 1400, 52.136, 52.621, 0.485, 5120, 0,     9.621,
 44, 0, 44, 44, 45.02, 1.02, 10240, 0, 45.02, 46.26, 1.24, 525, 46.26, 47.279, 1.019, 15360, 0, 47.279, 48.42, 1.141, 1200, 48.42, 49.526, 1.106, 7168, 0, 49.526, 50.722, 1.195, 1050, 50.722, 51.521, 0.8, 4096, 0, 51.521, 52.763, 1.242, 800, 52.763, 53.053, 0.29, 3072, 0,     9.053,
 45, 0, 45, 45, 46.112, 1.112, 13312, 0, 46.112, 47.298, 1.186, 676, 47.298, 48.328, 1.03, 20480, 0, 48.328, 49.437, 1.109, 1600, 49.437, 50.543, 1.106, 10240, 0, 50.543, 51.719, 1.175, 1500, 51.719, 52.536, 0.817, 6144, 0, 52.536, 53.71, 1.174, 1200, 53.71, 54.173, 0.463, 5120, 0,     9.173,
 46, 0, 46, 46, 47.047, 1.047, 12288, 0, 47.047, 48.245, 1.197, 626, 48.245, 49.197, 0.953, 18432, 0, 49.197, 50.379, 1.181, 1440, 50.379, 51.459, 1.08, 9216, 0, 51.459, 52.599, 1.14, 1350, 52.599, 53.471, 0.872, 6144, 0, 53.471, 54.59, 1.119, 1200, 54.59, 55.068, 0.479, 5120, 0,     9.068,
 47, 0, 47, 47, 48.191, 1.191, 14336, 0, 48.191, 49.386, 1.195, 713, 49.386, 50.444, 1.058, 21504, 0, 50.444, 51.492, 1.048, 1680, 51.492, 52.589, 1.097, 10240, 0, 52.589, 53.677, 1.088, 1500, 53.677, 54.537, 0.86, 6144, 0, 54.537, 55.48, 0.943, 1200, 55.48, 55.971, 0.491, 5120, 0,     8.971,
 48, 0, 48, 48, 49.006, 1.006, 11264, 0, 49.006, 50.305, 1.299, 595, 50.305, 51.35, 1.045, 17408, 0, 51.35, 52.358, 1.008, 1360, 52.358, 53.354, 0.996, 8192, 0, 53.354, 54.518, 1.165, 1200, 54.518, 55.225, 0.707, 5120, 0, 55.225, 56.287, 1.062, 1000, 56.287, 56.646, 0.359, 4096, 0,     8.646,
 49, 0, 49, 49, 49.827, 0.827, 10240, 0, 49.827, 51.12, 1.293, 530, 51.12, 52.073, 0.953, 15360, 0, 52.073, 53.102, 1.029, 1200, 53.102, 54.088, 0.986, 7168, 0, 54.088, 55.25, 1.162, 1050, 55.25, 55.844, 0.594, 4096, 0, 55.844, 56.917, 1.073, 800, 56.917, 57.184, 0.267, 3072, 0,     8.184,
 50, 0, 50, 50, 50.774, 0.774, 10240, 0, 50.774, 51.918, 1.144, 542, 51.918, 52.879, 0.961, 16384, 0, 52.879, 53.916, 1.037, 1280, 53.916, 54.898, 0.982, 8192, 0, 54.898, 56.125, 1.227, 1200, 56.125, 56.86, 0.736, 5120, 0, 56.86, 57.678, 0.818, 1000, 57.678, 58.047, 0.369, 4096, 0,     8.047,
 51, 0, 51, 51, 51.865, 0.865, 11264, 0, 51.865, 52.759, 0.895, 562, 52.759, 53.69, 0.931, 16384, 0, 53.69, 54.751, 1.061, 1280, 54.751, 55.674, 0.923, 8192, 0, 55.674, 57.016, 1.342, 1200, 57.016, 57.719, 0.703, 5120, 0, 57.719, 58.495, 0.776, 1000, 58.495, 58.869, 0.374, 4096, 0,     7.869,
 52, 0, 52, 52, 53.129, 1.129, 14336, 0, 53.129, 54.359, 1.23, 748, 54.359, 55.522, 1.163, 22528, 0, 55.522, 56.657, 1.135, 1760, 56.657, 57.897, 1.24, 11264, 0, 57.897, 58.98, 1.083, 1650, 58.98, 60.056, 1.076, 7168, 0, 60.056, 61.175, 1.119, 1400, 61.175, 61.619, 0.444, 5120, 0,     9.619,
 53, 0, 53, 53, 54.161, 1.161, 13312, 0, 54.161, 55.388, 1.227, 667, 55.388, 56.61, 1.222, 20480, 0, 56.61, 57.698, 1.088, 1600, 57.698, 58.947, 1.249, 10240, 0, 58.947, 60, 1.053, 1500, 60, 60.88, 0.88, 6144, 0, 60.88, 62.143, 1.263, 1200, 62.143, 62.633, 0.49, 5120, 0,     9.633,
 54, 0, 54, 54, 54.986, 0.986, 11264, 0, 54.986, 56.313, 1.327, 581, 56.313, 57.456, 1.143, 17408, 0, 57.456, 58.541, 1.085, 1360, 58.541, 59.809, 1.268, 8192, 0, 59.809, 60.831, 1.022, 1200, 60.831, 61.625, 0.794, 5120, 0, 61.625, 62.985, 1.36, 1000, 62.985, 63.371, 0.386, 4096, 0,     9.371,
 55, 0, 55, 55, 56.112, 1.112, 14336, 0, 56.112, 57.494, 1.382, 712, 57.494, 58.529, 1.035, 21504, 0, 58.529, 59.65, 1.121, 1680, 59.65, 60.875, 1.225, 10240, 0, 60.875, 61.924, 1.049, 1500, 61.924, 62.737, 0.813, 6144, 0, 62.737, 63.904, 1.167, 1200, 63.904, 64.381, 0.477, 5120, 0,     9.381,
 56, 0, 56, 56, 57.111, 1.111, 13312, 0, 57.111, 58.488, 1.377, 656, 58.488, 59.492, 1.004, 19456, 0, 59.492, 60.63, 1.138, 1520, 60.63, 61.735, 1.105, 9216, 0, 61.735, 62.985, 1.25, 1350, 62.985, 63.89, 0.906, 6144, 0, 63.89, 64.801, 0.91, 1200, 64.801, 65.264, 0.463, 5120, 0,     9.264,
 57, 0, 57, 57, 58.263, 1.263, 15360, 0, 58.263, 59.707, 1.444, 765, 59.707, 60.926, 1.219, 22528, 0, 60.926, 62.055, 1.13, 1760, 62.055, 63.169, 1.113, 11264, 0, 63.169, 64.318, 1.149, 1650, 64.318, 65.298, 0.98, 7168, 0, 65.298, 66.443, 1.145, 1400, 66.443, 66.869, 0.425, 5120, 0,     9.869,
 58, 0, 58, 58, 59.08, 1.08, 11264, 0, 59.08, 60.579, 1.499, 550, 60.579, 61.7, 1.121, 16384, 0, 61.7, 62.904, 1.204, 1280, 62.904, 64.028, 1.124, 8192, 0, 64.028, 65.151, 1.123, 1200, 65.151, 66.058, 0.907, 5120, 0, 66.058, 67.263, 1.205, 1000, 67.263, 67.614, 0.351, 4096, 0,     9.614,
 59, 0, 59, 59, 60.159, 1.159, 14336, 0, 60.159, 61.797, 1.638, 746, 61.797, 62.973, 1.176, 22528, 0, 62.973, 64.118, 1.145, 1760, 64.118, 65.295, 1.177, 11264, 0, 65.295, 66.459, 1.164, 1650, 66.459, 67.451, 0.992, 7168, 0, 67.451, 68.529, 1.078, 1400, 68.529, 69.002, 0.473, 5120, 0,    10.002,
 60, 0, 60, 60, 61.293, 1.293, 14336, 0, 61.293, 62.884, 1.591, 708, 62.884, 63.975, 1.091, 21504, 0, 63.975, 65.225, 1.25, 1680, 65.225, 66.298, 1.073, 10240, 0, 66.298, 67.529, 1.231, 1500, 67.529, 68.489, 0.96, 6144, 0, 68.489, 69.441, 0.952, 1200, 69.441, 69.897, 0.456, 5120, 0,     9.897,
 61, 0, 61, 61, 62.335, 1.335, 12288, 0, 62.335, 63.87, 1.535, 641, 63.87, 64.922, 1.052, 19456, 0, 64.922, 66.246, 1.324, 1520, 66.246, 67.243, 0.997, 9216, 0, 67.243, 68.489, 1.246, 1350, 68.489, 69.385, 0.896, 6144, 0, 69.385, 70.361, 0.976, 1200, 70.361, 70.813, 0.452, 5120, 0,     9.813,
 62, 0, 62, 62, 63.301, 1.301, 12288, 0, 63.301, 64.808, 1.507, 605, 64.808, 65.847, 1.039, 18432, 0, 65.847, 67.22, 1.373, 1440, 67.22, 68.209, 0.988, 9216, 0, 68.209, 69.405, 1.196, 1350, 69.405, 70.265, 0.86, 6144, 0, 70.265, 71.287, 1.022, 1200, 71.287, 71.79, 0.503, 5120, 0,     9.790,
 63, 0, 63, 63, 64.125, 1.125, 11264, 0, 64.125, 65.726, 1.601, 598, 65.726, 66.658, 0.932, 17408, 0, 66.658, 68.113, 1.455, 1360, 68.113, 68.964, 0.851, 8192, 0, 68.964, 70.211, 1.247, 1200, 70.211, 71.035, 0.823, 5120, 0, 71.035, 72.053, 1.018, 1000, 72.053, 72.439, 0.386, 4096, 0,     9.439,
 64, 0, 64, 64, 65.166, 1.166, 14336, 0, 65.166, 66.768, 1.602, 703, 66.768, 67.836, 1.068, 21504, 0, 67.836, 69.207, 1.371, 1680, 69.207, 70.233, 1.026, 10240, 0, 70.233, 71.277, 1.044, 1500, 71.277, 72.195, 0.919, 6144, 0, 72.195, 73.158, 0.963, 1200, 73.158, 73.635, 0.477, 5120, 0,     9.635,
 65, 0, 65, 65, 66.072, 1.072, 11264, 0, 66.072, 67.67, 1.598, 592, 67.67, 68.747, 1.077, 17408, 0, 68.747, 70.092, 1.345, 1360, 70.092, 71.129, 1.038, 8192, 0, 71.129, 72.111, 0.981, 1200, 72.111, 72.918, 0.807, 5120, 0, 72.918, 74.02, 1.102, 1000, 74.02, 74.408, 0.388, 4096, 0,     9.408,
