Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 2, 0, 0, 0.843, 0.843, 8192, 0, 0.843, 1.683, 0.84, 422, 1.683, 2.451, 0.768, 12288, 0, 2.451, 3.253, 0.802, 1800, 3.253, 3.998, 0.745, 8192, 0,     3.998,
 1, 2, 1, 1, 2.037, 1.037, 10240, 0, 2.037, 3.157, 1.119, 548, 3.157, 4.178, 1.021, 16384, 0, 4.178, 5.248, 1.07, 2400, 5.248, 6.179, 0.931, 10240, 0,     5.179,
 2, 2, 2, 2, 2.965, 0.965, 9216, 0, 2.965, 4.144, 1.179, 497, 4.144, 5.078, 0.934, 14336, 0, 5.078, 6.193, 1.115, 2100, 6.193, 7.035, 0.843, 9216, 0,     5.035,
 3, 2, 3, 3, 4.038, 1.038, 10240, 0, 4.038, 5.216, 1.178, 542, 5.216, 6.253, 1.036, 16384, 0, 6.253, 7.312, 1.06, 2400, 7.312, 8.254, 0.942, 10240, 0,     5.254,
 4, 2, 4, 4, 4.952, 0.952, 9216, 0, 4.952, 6.173, 1.221, 470, 6.173, 7.155, 0.983, 14336, 0, 7.155, 8.244, 1.089, 2100, 8.244, 9.087, 0.843, 9216, 0,     5.087,
 5, 2, 5, 5, 6.03, 1.03, 10240, 0, 6.03, 7.179, 1.149, 505, 7.179, 8.158, 0.979, 15360, 0, 8.158, 9.25, 1.092, 2250, 9.25, 10.175, 0.925, 10240, 0,     5.175,
 6, 2, 6, 6, 7.049, 1.049, 10240, 0, 7.049, 8.214, 1.164, 516, 8.214, 9.18, 0.966, 15360, 0, 9.18, 10.26, 1.08, 2250, 10.26, 11.193, 0.933, 10240, 0,     5.193,
 7, 2, 7, 7, 7.861, 0.861, 8192, 0, 7.861, 9.043, 1.183, 417, 9.043, 9.948, 0.905, 12288, 0, 9.948, 11.066, 1.118, 1800, 11.066, 11.928, 0.861, 8192, 0,     4.928,
 8, 2, 8, 8, 8.824, 0.824, 8192, 0, 8.824, 9.853, 1.029, 406, 9.853, 10.718, 0.865, 12288, 0, 10.718, 11.891, 1.174, 1800, 11.891, 12.666, 0.775, 8192, 0,     4.666,
 9, 2, 9, 9, 10.026, 1.026, 10240, 0, 10.026, 11.024, 0.998, 510, 11.024, 11.977, 0.954, 15360, 0, 11.977, 12.983, 1.006, 2250, 12.983, 13.916, 0.933, 10240, 0,     4.916,
 10, 2, 10, 10, 11.158, 1.158, 11264, 0, 11.158, 12.332, 1.174, 578, 12.332, 13.441, 1.109, 17408, 0, 13.441, 14.589, 1.148, 2550, 14.589, 15.62, 1.031, 11264, 0,     5.620,
 11, 2, 11, 11, 12.194, 1.194, 10240, 0, 12.194, 13.343, 1.149, 505, 13.343, 14.402, 1.059, 15360, 0, 14.402, 15.611, 1.209, 2250, 15.611, 16.555, 0.945, 10240, 0,     5.555,
 12, 2, 12, 12, 13.105, 1.105, 9216, 0, 13.105, 14.301, 1.195, 484, 14.301, 15.297, 0.997, 14336, 0, 15.297, 16.543, 1.246, 2100, 16.543, 17.398, 0.855, 9216, 0,     5.398,
 13, 2, 13, 13, 14.117, 1.117, 10240, 0, 14.117, 15.358, 1.241, 530, 15.358, 16.332, 0.975, 15360, 0, 16.332, 17.531, 1.199, 2250, 17.531, 18.488, 0.957, 10240, 0,     5.488,
 14, 2, 14, 14, 15.038, 1.038, 9216, 0, 15.038, 16.28, 1.242, 457, 16.28, 17.16, 0.88, 13312, 0, 17.16, 18.387, 1.226, 1950, 18.387, 19.233, 0.846, 8192, 0,     5.233,
 15, 2, 15, 15, 15.96, 0.96, 9216, 0, 15.96, 17.231, 1.271, 470, 17.231, 18.151, 0.92, 14336, 0, 18.151, 19.323, 1.172, 2100, 19.323, 20.168, 0.845, 9216, 0,     5.168,
 16, 2, 16, 16, 17.039, 1.039, 10240, 0, 17.039, 18.234, 1.195, 502, 18.234, 19.213, 0.979, 15360, 0, 19.213, 20.339, 1.126, 2250, 20.339, 21.264, 0.925, 10240, 0,     5.264,
 17, 2, 17, 17, 17.957, 0.957, 9216, 0, 17.957, 19.182, 1.225, 462, 19.182, 20.045, 0.863, 13312, 0, 20.045, 21.206, 1.16, 1950, 21.206, 22.012, 0.806, 8192, 0,     5.012,
 18, 2, 18, 18, 19.142, 1.142, 11264, 0, 19.142, 20.319, 1.176, 558, 20.319, 21.347, 1.028, 16384, 0, 21.347, 22.434, 1.087, 2400, 22.434, 23.384, 0.95, 10240, 0,     5.384,
 19, 2, 19, 19, 19.967, 0.967, 8192, 0, 19.967, 21.177, 1.21, 429, 21.177, 22.112, 0.935, 12288, 0, 22.112, 23.246, 1.134, 1800, 23.246, 24.144, 0.897, 8192, 0,     5.144,
 20, 2, 20, 20, 20.837, 0.837, 8192, 0, 20.837, 22.052, 1.216, 435, 22.052, 22.947, 0.895, 13312, 0, 22.947, 24.122, 1.175, 1950, 24.122, 24.906, 0.784, 8192, 0,     4.906,
 21, 2, 21, 21, 21.999, 0.999, 10240, 0, 21.999, 23.105, 1.105, 521, 23.105, 24.078, 0.973, 15360, 0, 24.078, 25.131, 1.053, 2250, 25.131, 26.069, 0.939, 10240, 0,     5.069,
 22, 2, 22, 22, 22.831, 0.831, 8192, 0, 22.831, 23.922, 1.091, 408, 23.922, 24.852, 0.93, 12288, 0, 24.852, 25.939, 1.087, 1800, 25.939, 26.828, 0.889, 8192, 0,     4.828,
 23, 2, 23, 23, 23.828, 0.828, 8192, 0, 23.828, 24.748, 0.92, 411, 24.748, 25.628, 0.88, 12288, 0, 25.628, 26.743, 1.115, 1800, 26.743, 27.578, 0.835, 8192, 0,     4.578,
 24, 2, 24, 24, 24.956, 0.956, 9216, 0, 24.956, 25.919, 0.963, 487, 25.919, 26.818, 0.899, 14336, 0, 26.818, 27.759, 0.941, 2100, 27.759, 28.588, 0.829, 9216, 0,     4.588,
 25, 2, 25, 25, 25.916, 0.916, 9216, 0, 25.916, 26.839, 0.923, 457, 26.839, 27.679, 0.839, 13312, 0, 27.679, 28.626, 0.947, 1950, 28.626, 29.37, 0.744, 8192, 0,     4.370,
 26, 2, 26, 26, 27.043, 1.043, 10240, 0, 27.043, 28.13, 1.087, 543, 28.13, 29.168, 1.037, 16384, 0, 29.168, 30.232, 1.064, 2400, 30.232, 31.183, 0.952, 10240, 0,     5.183,
 27, 2, 27, 27, 28.174, 1.174, 11264, 0, 28.174, 29.304, 1.131, 561, 29.304, 30.342, 1.038, 16384, 0, 30.342, 31.402, 1.06, 2400, 31.402, 32.35, 0.948, 10240, 0,     5.350,
 28, 2, 28, 28, 29.3, 1.3, 11264, 0, 29.3, 30.436, 1.136, 560, 30.436, 31.467, 1.03, 16384, 0, 31.467, 32.528, 1.061, 2400, 32.528, 33.475, 0.947, 10240, 0,     5.475,
 29, 2, 29, 29, 30.122, 1.122, 8192, 0, 30.122, 31.328, 1.207, 440, 31.328, 32.29, 0.961, 13312, 0, 32.29, 33.409, 1.12, 1950, 33.409, 34.22, 0.81, 8192, 0,     5.220,
 30, 2, 30, 30, 31.046, 1.046, 9216, 0, 31.046, 32.244, 1.198, 462, 32.244, 33.112, 0.869, 13312, 0, 33.112, 34.275, 1.163, 1950, 34.275, 35.028, 0.753, 8192, 0,     5.028,
 31, 2, 31, 31, 31.881, 0.881, 8192, 0, 31.881, 33.124, 1.243, 440, 33.124, 33.962, 0.838, 13312, 0, 33.962, 35.16, 1.198, 1950, 35.16, 35.889, 0.729, 8192, 0,     4.889,
 32, 2, 32, 32, 32.831, 0.831, 8192, 0, 32.831, 34.041, 1.21, 448, 34.041, 34.866, 0.825, 13312, 0, 34.866, 36.028, 1.162, 1950, 36.028, 36.784, 0.756, 8192, 0,     4.784,
 33, 2, 33, 33, 33.816, 0.816, 8192, 0, 33.816, 34.941, 1.125, 441, 34.941, 35.775, 0.833, 13312, 0, 35.775, 36.903, 1.129, 1950, 36.903, 37.659, 0.756, 8192, 0,     4.659,
 34, 2, 34, 34, 35.123, 1.123, 11264, 0, 35.123, 36.302, 1.179, 591, 36.302, 37.38, 1.078, 17408, 0, 37.38, 38.519, 1.139, 2550, 38.519, 39.539, 1.021, 11264, 0,     5.539,
 35, 2, 35, 35, 36.039, 1.039, 9216, 0, 36.039, 37.315, 1.276, 499, 37.315, 38.281, 0.966, 14336, 0, 38.281, 39.441, 1.16, 2100, 39.441, 40.368, 0.927, 9216, 0,     5.368,
 36, 2, 36, 36, 36.964, 0.964, 9216, 0, 36.964, 38.27, 1.305, 473, 38.27, 39.178, 0.908, 14336, 0, 39.178, 40.369, 1.191, 2100, 40.369, 41.21, 0.841, 9216, 0,     5.210,
 37, 2, 37, 37, 37.818, 0.818, 8192, 0, 37.818, 39.167, 1.348, 448, 39.167, 40.015, 0.848, 13312, 0, 40.015, 41.24, 1.226, 1950, 41.24, 42.002, 0.762, 8192, 0,     5.002,
 38, 2, 38, 38, 38.816, 0.816, 8192, 0, 38.816, 40.025, 1.208, 426, 40.025, 40.788, 0.763, 12288, 0, 40.788, 42.038, 1.25, 1800, 42.038, 42.786, 0.748, 8192, 0,     4.786,
 39, 2, 39, 39, 40.045, 1.045, 10240, 0, 40.045, 41.138, 1.093, 545, 41.138, 42.168, 1.03, 16384, 0, 42.168, 43.24, 1.072, 2400, 43.24, 44.183, 0.943, 10240, 0,     5.183,
 40, 2, 40, 40, 40.856, 0.856, 8192, 0, 40.856, 42.018, 1.162, 435, 42.018, 43.014, 0.996, 13312, 0, 43.014, 44.11, 1.096, 1950, 44.11, 44.934, 0.824, 8192, 0,     4.934,
 41, 2, 41, 41, 42.131, 1.131, 11264, 0, 42.131, 43.333, 1.202, 598, 43.333, 44.398, 1.065, 17408, 0, 44.398, 45.543, 1.145, 2550, 45.543, 46.571, 1.028, 11264, 0,     5.571,
