Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 10, 0, 0, 0.953, 0.953, 13312, 0, 0.953, 1.938, 0.985, 697, 1.938, 2.876, 0.937, 20480, 0, 2.876, 3.833, 0.958, 3000, 3.833, 4.734, 0.901, 13312, 0, 4.734, 5.655, 0.921, 1300, 5.655, 5.916, 0.261, 7168, 0, 5.916, 6.173, 0.257, 1400, 6.173, 6.283, 0.111, 5120, 0,     6.283,
 1, 10, 1, 1, 1.964, 0.964, 13312, 0, 1.964, 2.92, 0.956, 666, 2.92, 3.801, 0.881, 19456, 0, 3.801, 4.753, 0.952, 2850, 4.753, 5.568, 0.815, 12288, 0, 5.568, 6.508, 0.94, 1200, 6.508, 6.722, 0.214, 6144, 0, 6.722, 6.934, 0.212, 1200, 6.934, 7.045, 0.111, 5120, 0,     6.045,
 2, 10, 2, 2, 3.022, 1.022, 14336, 0, 3.022, 4.085, 1.063, 737, 4.085, 5.102, 1.017, 22528, 0, 5.102, 6.133, 1.03, 3300, 6.133, 7.093, 0.961, 14336, 0, 7.093, 8.102, 1.009, 1400, 8.102, 8.361, 0.259, 7168, 0, 8.361, 8.627, 0.266, 1400, 8.627, 8.738, 0.111, 5120, 0,     6.738,
 3, 10, 3, 3, 3.823, 0.823, 11264, 0, 3.823, 4.952, 1.129, 598, 4.952, 5.894, 0.942, 17408, 0, 5.894, 6.954, 1.061, 2550, 6.954, 7.843, 0.889, 11264, 0, 7.843, 8.891, 1.048, 1100, 8.891, 9.107, 0.216, 6144, 0, 9.107, 9.341, 0.234, 1200, 9.341, 9.452, 0.111, 5120, 0,     6.452,
 4, 10, 4, 4, 5.174, 1.174, 16384, 0, 5.174, 6.342, 1.168, 830, 6.342, 7.456, 1.114, 24576, 0, 7.456, 8.597, 1.141, 3600, 8.597, 9.702, 1.105, 16384, 0, 9.702, 10.846, 1.144, 1600, 10.846, 11.13, 0.284, 8192, 0, 11.13, 11.435, 0.305, 1600, 11.435, 11.566, 0.131, 6144, 0,     7.566,
 5, 10, 5, 5, 6.198, 1.198, 14336, 0, 6.198, 7.384, 1.186, 737, 7.384, 8.484, 1.1, 22528, 0, 8.484, 9.648, 1.165, 3300, 9.648, 10.657, 1.008, 14336, 0, 10.657, 11.871, 1.215, 1400, 11.871, 12.127, 0.256, 7168, 0, 12.127, 12.38, 0.253, 1400, 12.38, 12.492, 0.112, 5120, 0,     7.492,
 6, 10, 6, 6, 7.163, 1.163, 13312, 0, 7.163, 8.318, 1.155, 652, 8.318, 9.366, 1.047, 19456, 0, 9.366, 10.567, 1.202, 2850, 10.567, 11.48, 0.912, 12288, 0, 11.48, 12.723, 1.244, 1200, 12.723, 12.944, 0.22, 6144, 0, 12.944, 13.166, 0.222, 1200, 13.166, 13.277, 0.111, 5120, 0,     7.277,
 7, 10, 7, 7, 8.204, 1.204, 14336, 0, 8.204, 9.341, 1.137, 723, 9.341, 10.358, 1.017, 21504, 0, 10.358, 11.586, 1.228, 3150, 11.586, 12.54, 0.954, 14336, 0, 12.54, 13.713, 1.173, 1400, 13.713, 13.96, 0.247, 7168, 0, 13.96, 14.212, 0.252, 1400, 14.212, 14.333, 0.121, 5120, 0,     7.333,
 8, 10, 8, 8, 9.24, 1.24, 14336, 0, 9.24, 10.368, 1.128, 719, 10.368, 11.343, 0.975, 21504, 0, 11.343, 12.605, 1.262, 3150, 12.605, 13.569, 0.964, 14336, 0, 13.569, 14.713, 1.144, 1400, 14.713, 14.962, 0.249, 7168, 0, 14.962, 15.224, 0.262, 1400, 15.224, 15.342, 0.118, 5120, 0,     7.342,
 9, 10, 9, 9, 10.421, 1.421, 16384, 0, 10.421, 11.586, 1.165, 813, 11.586, 12.7, 1.114, 24576, 0, 12.7, 13.867, 1.167, 3600, 13.867, 14.952, 1.084, 16384, 0, 14.952, 16.114, 1.162, 1600, 16.114, 16.395, 0.281, 8192, 0, 16.395, 16.68, 0.285, 1600, 16.68, 16.814, 0.134, 6144, 0,     7.814,
