Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 6, 0, 0, 0.936, 0.936, 9216, 0, 0.936, 1.898, 0.962, 763, 1.898, 2.58, 0.682, 4096, 0, 2.58, 3.388, 0.808, 400, 3.388, 3.574, 0.187, 2048, 0,     3.574,
 1, 6, 1, 1, 2.023, 1.023, 10240, 0, 2.023, 3.066, 1.043, 831, 3.066, 3.921, 0.854, 5120, 0, 3.921, 4.931, 1.011, 500, 4.931, 5.125, 0.194, 2048, 0,     4.125,
 2, 6, 2, 2, 2.939, 0.939, 9216, 0, 2.939, 4.06, 1.121, 787, 4.06, 4.753, 0.693, 4096, 0, 4.753, 5.746, 0.993, 400, 5.746, 5.934, 0.188, 2048, 0,     3.934,
 3, 6, 3, 3, 4.133, 1.133, 11264, 0, 4.133, 5.266, 1.133, 912, 5.266, 6.128, 0.862, 5120, 0, 6.128, 7.124, 0.996, 500, 7.124, 7.308, 0.184, 2048, 0,     4.308,
 4, 6, 4, 4, 4.953, 0.953, 8192, 0, 4.953, 6.104, 1.151, 661, 6.104, 6.819, 0.716, 4096, 0, 6.819, 7.945, 1.126, 400, 7.945, 8.146, 0.201, 2048, 0,     4.146,
 5, 6, 5, 5, 6.144, 1.144, 11264, 0, 6.144, 7.299, 1.155, 922, 7.299, 8.174, 0.875, 5120, 0, 8.174, 9.187, 1.013, 500, 9.187, 9.376, 0.189, 2048, 0,     4.376,
 6, 6, 6, 6, 7.157, 1.157, 10240, 0, 7.157, 8.34, 1.183, 841, 8.34, 9.208, 0.867, 5120, 0, 9.208, 10.209, 1.001, 500, 10.209, 10.395, 0.186, 2048, 0,     4.395,
 7, 6, 7, 7, 7.975, 0.975, 8192, 0, 7.975, 9.238, 1.263, 716, 9.238, 9.928, 0.69, 4096, 0, 9.928, 11.007, 1.078, 400, 11.007, 11.198, 0.191, 2048, 0,     4.198,
 8, 6, 8, 8, 8.916, 0.916, 9216, 0, 8.916, 10.238, 1.322, 795, 10.238, 10.929, 0.691, 4096, 0, 10.929, 11.812, 0.883, 400, 11.812, 11.996, 0.184, 2048, 0,     3.996,
 9, 6, 9, 9, 10.037, 1.037, 10240, 0, 10.037, 11.311, 1.274, 867, 11.311, 12.184, 0.873, 5120, 0, 12.184, 13.186, 1.002, 500, 13.186, 13.368, 0.183, 2048, 0,     4.368,
 10, 6, 10, 10, 11.166, 1.166, 11264, 0, 11.166, 12.499, 1.332, 935, 12.499, 13.368, 0.869, 5120, 0, 13.368, 14.375, 1.008, 500, 14.375, 14.567, 0.192, 2048, 0,     4.567,
 11, 6, 11, 11, 12.082, 1.082, 9216, 0, 12.082, 13.48, 1.398, 790, 13.48, 14.182, 0.703, 4096, 0, 14.182, 15.174, 0.992, 400, 15.174, 15.362, 0.188, 2048, 0,     4.362,
 12, 6, 12, 12, 12.919, 0.919, 8192, 0, 12.919, 14.314, 1.395, 674, 14.314, 14.991, 0.677, 4096, 0, 14.991, 15.98, 0.99, 400, 15.98, 16.173, 0.193, 2048, 0,     4.173,
