Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 53, 0, 0, 0.872, 0.872, 11264, 0, 0.872, 2.618, 1.746, 1135, 2.618, 3.425, 0.807, 11264, 0, 3.425, 5.109, 1.684, 1650, 5.109, 5.928, 0.82, 8192, 0, 5.928, 7.568, 1.64, 1200, 7.568, 8.3, 0.732, 10240, 0,     8.300,
 1, 53, 1, 1, 2.03, 1.03, 13312, 0, 2.03, 4.072, 2.042, 1328, 4.072, 5.025, 0.953, 13312, 0, 5.025, 7.024, 1.999, 1950, 7.024, 7.945, 0.922, 9216, 0, 7.945, 9.807, 1.861, 1350, 9.807, 10.692, 0.886, 12288, 0,     9.692,
 2, 53, 2, 2, 3.133, 1.133, 14336, 0, 3.133, 5.361, 2.228, 1445, 5.361, 6.387, 1.026, 14336, 0, 6.387, 8.539, 2.152, 2100, 8.539, 9.565, 1.027, 10240, 0, 9.565, 11.629, 2.064, 1500, 11.629, 12.58, 0.951, 13312, 0,    10.580,
 3, 53, 3, 3, 3.921, 0.921, 10240, 0, 3.921, 5.705, 1.785, 1050, 5.705, 7.12, 1.415, 10240, 0, 7.12, 8.67, 1.55, 1500, 8.67, 10.282, 1.612, 7168, 0, 10.282, 11.713, 1.431, 1050, 11.713, 13.239, 1.526, 9216, 0,    10.239,
 4, 53, 4, 4, 5.192, 1.192, 15360, 0, 5.192, 7.737, 2.545, 1545, 7.737, 8.836, 1.099, 15360, 0, 8.836, 11.143, 2.307, 2250, 11.143, 12.269, 1.127, 11264, 0, 12.269, 14.524, 2.255, 1650, 14.524, 15.548, 1.024, 14336, 0,    11.548,
 5, 53, 5, 5, 6.06, 1.06, 11264, 0, 6.06, 7.875, 1.815, 1180, 7.875, 9.64, 1.765, 11264, 0, 9.64, 11.332, 1.692, 1650, 11.332, 13.088, 1.756, 8192, 0, 13.088, 14.732, 1.644, 1200, 14.732, 16.28, 1.547, 10240, 0,    11.280,
 6, 53, 6, 6, 6.926, 0.926, 11264, 0, 6.926, 9.437, 2.51, 1103, 9.437, 10.455, 1.018, 11264, 0, 10.455, 12.845, 2.39, 1650, 12.845, 13.91, 1.064, 8192, 0, 13.91, 16.174, 2.265, 1200, 16.174, 17.014, 0.84, 10240, 0,    11.014,
 7, 53, 7, 7, 8.03, 1.03, 13312, 0, 8.03, 10.051, 2.022, 1315, 10.051, 11.406, 1.355, 13312, 0, 11.406, 13.405, 1.999, 1950, 13.405, 14.834, 1.429, 9216, 0, 14.834, 16.681, 1.847, 1350, 16.681, 17.894, 1.213, 12288, 0,    10.894,
 8, 53, 8, 8, 9.211, 1.211, 15360, 0, 9.211, 11.762, 2.551, 1512, 11.762, 12.867, 1.105, 15360, 0, 12.867, 15.172, 2.305, 2250, 15.172, 16.3, 1.128, 11264, 0, 16.3, 18.556, 2.256, 1650, 18.556, 19.589, 1.032, 14336, 0,    11.589,
 9, 53, 9, 9, 10.078, 1.078, 11264, 0, 10.078, 11.822, 1.744, 1126, 11.822, 13.672, 1.85, 11264, 0, 13.672, 15.38, 1.708, 1650, 15.38, 17.123, 1.742, 8192, 0, 17.123, 18.779, 1.656, 1200, 18.779, 20.32, 1.541, 10240, 0,    11.320,
 10, 53, 10, 10, 11.102, 1.102, 13312, 0, 11.102, 13.914, 2.812, 1399, 13.914, 14.867, 0.953, 13312, 0, 14.867, 17.191, 2.324, 1950, 17.191, 18.113, 0.921, 9216, 0, 18.113, 20.402, 2.289, 1350, 20.402, 21.282, 0.88, 12288, 0,    11.282,
 11, 53, 11, 11, 12.053, 1.053, 12288, 0, 12.053, 13.972, 1.919, 1248, 13.972, 15.745, 1.773, 12288, 0, 15.745, 17.605, 1.861, 1800, 17.605, 19.035, 1.429, 9216, 0, 19.035, 20.879, 1.844, 1350, 20.879, 22.168, 1.289, 12288, 0,    11.168,
 12, 53, 12, 12, 12.928, 0.928, 11264, 0, 12.928, 15.644, 2.717, 1125, 15.644, 16.552, 0.908, 11264, 0, 16.552, 18.884, 2.331, 1650, 18.884, 19.854, 0.97, 8192, 0, 19.854, 22.045, 2.191, 1200, 22.045, 22.907, 0.862, 10240, 0,    10.907,
