Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 70, 0, 0, 0.961, 0.961, 14336, 0, 0.961, 3.862, 2.901, 2178, 3.862, 4.721, 0.859, 10240, 0, 4.721, 6.499, 1.778, 1500, 6.499, 7.333, 0.834, 13312, 0,     7.333,
 1, 70, 1, 1, 2.172, 1.172, 17408, 0, 2.172, 5.643, 3.47, 2603, 5.643, 6.758, 1.115, 13312, 0, 6.758, 9.071, 2.313, 1950, 9.071, 10.158, 1.088, 17408, 0,     9.158,
 2, 70, 2, 2, 3.196, 1.196, 15360, 0, 3.196, 6.366, 3.169, 2377, 6.366, 7.696, 1.331, 11264, 0, 7.696, 9.65, 1.954, 1650, 9.65, 11.054, 1.404, 14336, 0,     9.054,
 3, 70, 3, 3, 4.152, 1.152, 14336, 0, 4.152, 7.102, 2.95, 2213, 7.102, 8.635, 1.533, 11264, 0, 8.635, 11.04, 2.405, 1650, 11.04, 11.953, 0.913, 14336, 0,     8.953,
 4, 70, 4, 4, 5.108, 1.108, 14336, 0, 5.108, 8.488, 3.381, 2135, 8.488, 9.488, 1, 10240, 0, 9.488, 11.433, 1.945, 1500, 11.433, 12.788, 1.354, 13312, 0,     8.788,
 5, 70, 5, 5, 6.132, 1.132, 15360, 0, 6.132, 9.364, 3.233, 2250, 9.364, 10.427, 1.062, 11264, 0, 10.427, 12.997, 2.571, 1650, 12.997, 13.9, 0.902, 14336, 0,     8.900,
 6, 70, 6, 6, 7.088, 1.088, 14336, 0, 7.088, 10.013, 2.925, 2181, 10.013, 11.28, 1.267, 10240, 0, 11.28, 13.22, 1.94, 1500, 13.22, 14.732, 1.512, 13312, 0,     8.732,
 7, 70, 7, 7, 7.975, 0.975, 13312, 0, 7.975, 11.286, 3.311, 2099, 11.286, 12.145, 0.859, 10240, 0, 12.145, 14.776, 2.631, 1500, 14.776, 15.613, 0.838, 13312, 0,     8.613,
 9, 70, 9, 9, 10.051, 1.051, 13312, 0, 10.051, 12.841, 2.789, 2093, 12.841, 13.7, 0.859, 10240, 0, 13.7, 15.474, 1.774, 1500, 15.474, 16.445, 0.972, 13312, 0,     7.445,
 8, 70, 8, 8, 9.164, 1.164, 17408, 0, 9.164, 12.96, 3.796, 2697, 12.96, 14.81, 1.85, 13312, 0, 14.81, 17.122, 2.313, 1950, 17.122, 18.215, 1.093, 17408, 0,    10.215,
