Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 7, 0, 0, 0.794, 0.794, 10240, 0, 0.794, 1.207, 0.413, 538, 1.207, 2.03, 0.823, 16384, 0, 2.03, 3.875, 1.845, 2400, 3.875, 4.614, 0.738, 10240, 0, 4.614, 6.151, 1.538, 2000, 6.151, 6.531, 0.38, 8192, 0,     6.531,
 1, 7, 1, 1, 1.955, 0.955, 12288, 0, 1.955, 2.46, 0.505, 634, 2.46, 3.443, 0.983, 19456, 0, 3.443, 6.074, 2.631, 2850, 6.074, 6.953, 0.88, 12288, 0, 6.953, 8.808, 1.855, 2400, 8.808, 9.274, 0.466, 10240, 0,     8.274,
 2, 7, 2, 2, 3.03, 1.03, 13312, 0, 3.03, 3.558, 0.528, 668, 3.558, 4.584, 1.026, 20480, 0, 4.584, 8.386, 3.802, 3000, 8.386, 9.338, 0.953, 13312, 0, 9.338, 11.338, 1.999, 2600, 11.338, 11.808, 0.47, 10240, 0,     9.808,
 3, 7, 3, 3, 3.896, 0.896, 11264, 0, 3.896, 4.363, 0.466, 583, 4.363, 5.454, 1.091, 17408, 0, 5.454, 10.347, 4.893, 2550, 10.347, 11.153, 0.807, 11264, 0, 11.153, 13.029, 1.876, 2200, 13.029, 13.448, 0.419, 9216, 0,    10.448,
 4, 7, 4, 4, 4.872, 0.872, 11264, 0, 4.872, 5.318, 0.445, 573, 5.318, 6.324, 1.007, 17408, 0, 6.324, 12.313, 5.988, 2550, 12.313, 13.119, 0.807, 11264, 0, 13.119, 14.811, 1.692, 2200, 14.811, 15.23, 0.419, 9216, 0,    11.230,
 5, 7, 5, 5, 6.118, 1.118, 14336, 0, 6.118, 6.68, 0.562, 726, 6.68, 7.759, 1.079, 21504, 0, 7.759, 14.735, 6.976, 3150, 14.735, 15.769, 1.034, 14336, 0, 15.769, 17.931, 2.162, 2800, 17.931, 18.443, 0.512, 11264, 0,    13.443,
 6, 7, 6, 6, 7.064, 1.064, 12288, 0, 7.064, 7.554, 0.49, 626, 7.554, 8.683, 1.13, 18432, 0, 8.683, 16.812, 8.128, 2700, 16.812, 17.692, 0.88, 12288, 0, 17.692, 19.778, 2.086, 2400, 19.778, 20.244, 0.466, 10240, 0,    14.244,
 7, 7, 7, 7, 8.009, 1.009, 12288, 0, 8.009, 8.474, 0.465, 613, 8.474, 9.605, 1.131, 18432, 0, 9.605, 18.898, 9.293, 2700, 18.898, 19.778, 0.88, 12288, 0, 19.778, 21.63, 1.852, 2400, 21.63, 22.102, 0.472, 10240, 0,    15.102,
 8, 7, 8, 8, 8.878, 0.878, 11264, 0, 8.878, 9.306, 0.428, 550, 9.306, 10.431, 1.124, 16384, 0, 10.431, 20.744, 10.314, 2400, 20.744, 21.487, 0.743, 10240, 0, 21.487, 23.168, 1.681, 2000, 23.168, 23.541, 0.372, 8192, 0,    15.541,
 9, 7, 9, 9, 10.04, 1.04, 13312, 0, 10.04, 10.576, 0.536, 674, 10.576, 11.605, 1.029, 20480, 0, 11.605, 23.054, 11.449, 3000, 23.054, 24.014, 0.96, 13312, 0, 24.014, 26.014, 2, 2600, 26.014, 26.479, 0.465, 10240, 0,    17.479,
 10, 7, 10, 10, 11.15, 1.15, 14336, 0, 11.15, 11.699, 0.549, 712, 11.699, 12.78, 1.081, 21504, 0, 12.78, 25.491, 12.711, 3150, 25.491, 26.517, 1.026, 14336, 0, 26.517, 28.679, 2.162, 2800, 28.679, 29.191, 0.512, 11264, 0,    19.191,
 11, 7, 11, 11, 11.938, 0.938, 10240, 0, 11.938, 12.352, 0.415, 540, 12.352, 13.6, 1.248, 16384, 0, 13.6, 27.336, 13.737, 2400, 27.336, 28.07, 0.734, 10240, 0, 28.07, 30.23, 2.16, 2000, 30.23, 30.603, 0.373, 8192, 0,    19.603,
 12, 7, 12, 12, 13.112, 1.112, 14336, 0, 13.112, 13.658, 0.546, 713, 13.658, 14.735, 1.077, 21504, 0, 14.735, 29.765, 15.03, 3150, 29.765, 30.791, 1.026, 14336, 0, 30.791, 32.952, 2.16, 2800, 32.952, 33.464, 0.512, 11264, 0,    21.464,
 13, 7, 13, 13, 14.142, 1.142, 13312, 0, 14.142, 14.668, 0.525, 676, 14.668, 15.759, 1.091, 20480, 0, 15.759, 32.072, 16.313, 3000, 32.072, 33.028, 0.956, 13312, 0, 33.028, 35.03, 2.002, 2600, 35.03, 35.496, 0.466, 10240, 0,    22.496,
 14, 7, 14, 14, 15.252, 1.252, 14336, 0, 15.252, 15.82, 0.567, 736, 15.82, 16.948, 1.129, 22528, 0, 16.948, 34.617, 17.669, 3300, 34.617, 35.643, 1.026, 14336, 0, 35.643, 37.79, 2.147, 2800, 37.79, 38.302, 0.512, 11264, 0,    24.302,
 15, 7, 15, 15, 16.198, 1.198, 12288, 0, 16.198, 16.697, 0.499, 630, 16.697, 17.875, 1.179, 18432, 0, 17.875, 36.694, 18.819, 2700, 36.694, 37.573, 0.88, 12288, 0, 37.573, 39.638, 2.065, 2400, 39.638, 40.104, 0.466, 10240, 0,    25.104,
 16, 7, 16, 16, 17.31, 1.31, 14336, 0, 17.31, 17.855, 0.545, 704, 17.855, 18.955, 1.099, 21504, 0, 18.955, 39.122, 20.167, 3150, 39.122, 40.148, 1.026, 14336, 0, 40.148, 42.305, 2.157, 2800, 42.305, 42.817, 0.512, 11264, 0,    26.817,
 17, 7, 17, 17, 18.098, 1.098, 10240, 0, 18.098, 18.515, 0.417, 531, 18.515, 19.725, 1.21, 15360, 0, 19.725, 40.865, 21.14, 2250, 40.865, 41.605, 0.739, 10240, 0, 41.605, 43.843, 2.238, 2000, 43.843, 44.215, 0.372, 8192, 0,    27.215,
 18, 7, 18, 18, 19.207, 1.207, 14336, 0, 19.207, 19.765, 0.558, 717, 19.765, 20.842, 1.077, 21504, 0, 20.842, 43.298, 22.456, 3150, 43.298, 44.324, 1.026, 14336, 0, 44.324, 46.494, 2.169, 2800, 46.494, 47.008, 0.514, 11264, 0,    29.008,
 19, 7, 19, 19, 19.995, 0.995, 10240, 0, 19.995, 20.418, 0.422, 525, 20.418, 21.61, 1.193, 15360, 0, 21.61, 45.03, 23.42, 2250, 45.03, 45.767, 0.737, 10240, 0, 45.767, 48.044, 2.277, 2000, 48.044, 48.416, 0.372, 8192, 0,    29.416,
 20, 7, 20, 20, 20.951, 0.951, 12288, 0, 20.951, 21.424, 0.472, 610, 21.424, 22.532, 1.108, 18432, 0, 22.532, 47.121, 24.589, 2700, 47.121, 48.002, 0.881, 12288, 0, 48.002, 49.892, 1.89, 2400, 49.892, 50.357, 0.465, 10240, 0,    30.357,
 21, 7, 21, 21, 21.951, 0.951, 12288, 0, 21.951, 22.447, 0.495, 621, 22.447, 23.453, 1.007, 18432, 0, 23.453, 49.212, 25.758, 2700, 49.212, 50.092, 0.88, 12288, 0, 50.092, 51.937, 1.846, 2400, 51.937, 52.409, 0.472, 10240, 0,    31.409,
 22, 7, 22, 22, 22.951, 0.951, 12288, 0, 22.951, 23.421, 0.47, 621, 23.421, 24.384, 0.964, 18432, 0, 24.384, 51.298, 26.914, 2700, 51.298, 52.181, 0.883, 12288, 0, 52.181, 54.019, 1.837, 2400, 54.019, 54.486, 0.467, 10240, 0,    32.486,
 23, 7, 23, 23, 24.109, 1.109, 14336, 0, 24.109, 24.672, 0.564, 726, 24.672, 25.759, 1.086, 21504, 0, 25.759, 53.72, 27.962, 3150, 53.72, 54.753, 1.032, 14336, 0, 54.753, 56.915, 2.162, 2800, 56.915, 57.434, 0.519, 11264, 0,    34.434,
 24, 7, 24, 24, 25.143, 1.143, 13312, 0, 25.143, 25.665, 0.522, 684, 25.665, 26.785, 1.12, 20480, 0, 26.785, 56.028, 29.242, 3000, 56.028, 56.99, 0.963, 13312, 0, 56.99, 59, 2.01, 2600, 59, 59.466, 0.466, 10240, 0,    35.466,
 25, 7, 25, 25, 26.175, 1.175, 13312, 0, 26.175, 26.698, 0.523, 667, 26.698, 27.809, 1.111, 20480, 0, 27.809, 58.336, 30.527, 3000, 58.336, 59.289, 0.953, 13312, 0, 59.289, 61.288, 1.999, 2600, 61.288, 61.754, 0.466, 10240, 0,    36.754,
 26, 7, 26, 26, 27.199, 1.199, 13312, 0, 27.199, 27.716, 0.517, 673, 27.716, 28.833, 1.118, 20480, 0, 28.833, 60.651, 31.818, 3000, 60.651, 61.606, 0.955, 13312, 0, 61.606, 63.604, 1.998, 2600, 63.604, 64.073, 0.469, 10240, 0,    38.073,
 27, 7, 27, 27, 28.307, 1.307, 14336, 0, 28.307, 28.882, 0.575, 748, 28.882, 30.014, 1.132, 22528, 0, 30.014, 63.193, 33.179, 3300, 63.193, 64.219, 1.026, 14336, 0, 64.219, 66.37, 2.152, 2800, 66.37, 66.883, 0.512, 11264, 0,    39.883,
 28, 7, 28, 28, 29.41, 1.41, 14336, 0, 29.41, 29.986, 0.576, 736, 29.986, 31.147, 1.161, 22528, 0, 31.147, 65.731, 34.584, 3300, 65.731, 66.757, 1.026, 14336, 0, 66.757, 68.907, 2.149, 2800, 68.907, 69.419, 0.512, 11264, 0,    41.419,
