Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 588, 0, 0, 0.968, 0.968, 14336, 0, 0.968, 2.856, 1.888, 1413, 2.856, 3.755, 0.899, 14336, 0,     3.755,
 1, 588, 1, 1, 1.962, 0.962, 14336, 0, 1.962, 3.838, 1.877, 1406, 3.838, 4.746, 0.908, 14336, 0,     3.746,
 2, 588, 2, 2, 2.826, 0.826, 12288, 0, 2.826, 4.488, 1.663, 1225, 4.488, 5.514, 1.026, 12288, 0,     3.514,
 3, 588, 3, 3, 4.098, 1.098, 16384, 0, 4.098, 6.244, 2.146, 1606, 6.244, 7.27, 1.026, 16384, 0,     4.270,
 4, 588, 4, 4, 4.988, 0.988, 13312, 0, 4.988, 6.772, 1.783, 1338, 6.772, 8.102, 1.331, 13312, 0,     4.102,
 5, 588, 5, 5, 6.04, 1.04, 15360, 0, 6.04, 8.308, 2.268, 1549, 8.308, 9.271, 0.962, 15360, 0,     4.271,
 6, 588, 6, 6, 7.206, 1.206, 17408, 0, 7.206, 9.518, 2.312, 1738, 9.518, 10.608, 1.09, 17408, 0,     4.608,
 7, 588, 7, 7, 8.094, 1.094, 13312, 0, 8.094, 10.092, 1.998, 1334, 10.092, 11.44, 1.348, 13312, 0,     4.440,
 8, 588, 8, 8, 9.195, 1.195, 16384, 0, 9.195, 11.69, 2.495, 1628, 11.69, 12.716, 1.026, 16384, 0,     4.716,
 9, 588, 9, 9, 10.151, 1.151, 14336, 0, 10.151, 12.047, 1.897, 1423, 12.047, 13.618, 1.571, 14336, 0,     4.618,
 10, 588, 10, 10, 11.243, 1.243, 16384, 0, 11.243, 13.935, 2.692, 1684, 13.935, 14.964, 1.029, 16384, 0,     4.964,
 11, 588, 11, 11, 12.199, 1.199, 14336, 0, 12.199, 14.154, 1.955, 1470, 14.154, 15.86, 1.706, 14336, 0,     4.860,
 12, 588, 12, 12, 13.157, 1.157, 14336, 0, 13.157, 15.875, 2.719, 1455, 15.875, 16.773, 0.898, 14336, 0,     4.773,
 13, 588, 13, 13, 14.114, 1.114, 14336, 0, 14.114, 16.128, 2.014, 1477, 16.128, 17.669, 1.541, 14336, 0,     4.669,
 14, 588, 14, 14, 15.006, 1.006, 13312, 0, 15.006, 17.646, 2.641, 1329, 17.646, 18.501, 0.855, 13312, 0,     4.501,
 15, 588, 15, 15, 15.968, 0.968, 14336, 0, 15.968, 18, 2.032, 1404, 18, 19.407, 1.407, 14336, 0,     4.407,
 16, 588, 16, 16, 17.098, 1.098, 16384, 0, 17.098, 19.787, 2.689, 1603, 19.787, 20.813, 1.026, 16384, 0,     4.813,
 17, 588, 17, 17, 18.054, 1.054, 14336, 0, 18.054, 20.048, 1.994, 1497, 20.048, 21.712, 1.664, 14336, 0,     4.712,
 18, 588, 18, 18, 18.951, 0.951, 13312, 0, 18.951, 21.552, 2.602, 1325, 21.552, 22.545, 0.993, 13312, 0,     4.545,
 19, 588, 19, 19, 20.175, 1.175, 17408, 0, 20.175, 22.476, 2.301, 1716, 22.476, 23.634, 1.158, 17408, 0,     4.634,
 20, 588, 20, 20, 20.994, 0.994, 12288, 0, 20.994, 23.187, 2.193, 1222, 23.187, 24.401, 1.215, 12288, 0,     4.401,
 21, 588, 21, 21, 21.894, 0.894, 13312, 0, 21.894, 24.338, 2.445, 1391, 24.338, 25.233, 0.895, 13312, 0,     4.233,
 22, 588, 22, 22, 23.098, 1.098, 16384, 0, 23.098, 25.444, 2.346, 1687, 25.444, 26.47, 1.026, 16384, 0,     4.470,
 23, 588, 23, 23, 24.125, 1.125, 15360, 0, 24.125, 26.466, 2.34, 1592, 26.466, 27.433, 0.968, 15360, 0,     4.433,
 24, 588, 24, 24, 25.286, 1.286, 17408, 0, 25.286, 27.782, 2.495, 1754, 27.782, 28.881, 1.099, 17408, 0,     4.881,
 25, 588, 25, 25, 26.177, 1.177, 13312, 0, 26.177, 28.304, 2.128, 1374, 28.304, 29.72, 1.416, 13312, 0,     4.720,
 26, 588, 26, 26, 26.999, 0.999, 12288, 0, 26.999, 29.391, 2.392, 1208, 29.391, 30.494, 1.103, 12288, 0,     4.494,
 27, 588, 27, 27, 28.039, 1.039, 15360, 0, 28.039, 30.318, 2.279, 1502, 30.318, 31.455, 1.137, 15360, 0,     4.455,
 28, 588, 28, 28, 29.004, 1.004, 14336, 0, 29.004, 31.33, 2.325, 1448, 31.33, 32.351, 1.021, 14336, 0,     4.351,
 29, 588, 29, 29, 29.825, 0.825, 12288, 0, 29.825, 32.054, 2.229, 1295, 32.054, 33.121, 1.067, 12288, 0,     4.121,
 30, 588, 30, 30, 31.172, 1.172, 17408, 0, 31.172, 33.694, 2.522, 1761, 33.694, 34.784, 1.09, 17408, 0,     4.784,
 31, 588, 31, 31, 32.205, 1.205, 15360, 0, 32.205, 34.24, 2.036, 1525, 34.24, 35.744, 1.504, 15360, 0,     4.744,
 32, 588, 32, 32, 33.164, 1.164, 14336, 0, 33.164, 35.628, 2.464, 1445, 35.628, 36.646, 1.018, 14336, 0,     4.646,
 33, 588, 33, 33, 34.256, 1.256, 16384, 0, 34.256, 36.476, 2.22, 1656, 36.476, 37.675, 1.199, 16384, 0,     4.675,
 34, 588, 34, 34, 35.28, 1.28, 15360, 0, 35.28, 37.732, 2.452, 1578, 37.732, 38.698, 0.967, 15360, 0,     4.698,
 35, 588, 35, 35, 36.236, 1.236, 14336, 0, 36.236, 38.402, 2.166, 1441, 38.402, 39.6, 1.198, 14336, 0,     4.600,
 36, 588, 36, 36, 37.269, 1.269, 15360, 0, 37.269, 39.813, 2.544, 1560, 39.813, 40.776, 0.963, 15360, 0,     4.776,
 37, 588, 37, 37, 38.231, 1.231, 14336, 0, 38.231, 40.376, 2.145, 1479, 40.376, 41.676, 1.299, 14336, 0,     4.676,
 38, 588, 38, 38, 39.323, 1.323, 16384, 0, 39.323, 41.995, 2.671, 1637, 41.995, 43.029, 1.034, 16384, 0,     5.029,
 39, 588, 39, 39, 40.216, 1.216, 13312, 0, 40.216, 42.224, 2.008, 1375, 42.224, 43.861, 1.637, 13312, 0,     4.861,
 41, 588, 41, 41, 42.336, 1.336, 14336, 0, 42.336, 44.279, 1.942, 1459, 44.279, 45.177, 0.898, 14336, 0,     4.177,
 40, 588, 40, 40, 41.378, 1.378, 17408, 0, 41.378, 44.352, 2.974, 1769, 44.352, 46.274, 1.922, 17408, 0,     6.274,
 43, 588, 43, 43, 44.249, 1.249, 12288, 0, 44.249, 46.073, 1.824, 1281, 46.073, 47.041, 0.969, 12288, 0,     4.041,
 42, 588, 42, 42, 43.429, 1.429, 16384, 0, 43.429, 46.512, 3.083, 1676, 46.512, 48.066, 1.554, 16384, 0,     6.066,
 44, 588, 44, 44, 45.211, 1.211, 14336, 0, 45.211, 47.982, 2.771, 1429, 47.982, 48.967, 0.985, 14336, 0,     4.967,
 45, 588, 45, 45, 46.372, 1.372, 17408, 0, 46.372, 48.805, 2.433, 1715, 48.805, 50.064, 1.259, 17408, 0,     5.064,
 46, 588, 46, 46, 47.404, 1.404, 15360, 0, 47.404, 50.052, 2.648, 1542, 50.052, 51.031, 0.979, 15360, 0,     5.031,
 47, 588, 47, 47, 48.223, 1.223, 12288, 0, 48.223, 50.459, 2.237, 1241, 50.459, 51.802, 1.342, 12288, 0,     4.802,
 48, 588, 48, 48, 49.113, 1.113, 13312, 0, 49.113, 51.81, 2.698, 1308, 51.81, 52.644, 0.834, 13312, 0,     4.644,
 49, 588, 49, 49, 50.21, 1.21, 16384, 0, 50.21, 52.72, 2.51, 1688, 52.72, 53.746, 1.026, 16384, 0,     4.746,
