Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 570, 0, 0, 0.894, 0.894, 13312, 0, 0.894, 2.688, 1.795, 1343, 2.688, 3.522, 0.834, 13312, 0,     3.522,
 1, 570, 1, 1, 2.03, 1.03, 15360, 0, 2.03, 4.105, 2.075, 1550, 4.105, 5.067, 0.962, 15360, 0,     4.067,
 2, 570, 2, 2, 2.917, 0.917, 13312, 0, 2.917, 4.766, 1.848, 1384, 4.766, 5.899, 1.133, 13312, 0,     3.899,
 3, 570, 3, 3, 3.965, 0.965, 14336, 0, 3.965, 6.024, 2.059, 1438, 6.024, 6.922, 0.898, 14336, 0,     3.922,
 4, 570, 4, 4, 5.037, 1.037, 15360, 0, 5.037, 7.08, 2.043, 1531, 7.08, 8.042, 0.962, 15360, 0,     4.042,
 5, 570, 5, 5, 6.002, 1.002, 14336, 0, 6.002, 7.991, 1.989, 1476, 7.991, 8.942, 0.951, 14336, 0,     3.942,
 6, 570, 6, 6, 7.166, 1.166, 17408, 0, 7.166, 9.538, 2.372, 1783, 9.538, 10.628, 1.09, 17408, 0,     4.628,
 7, 570, 7, 7, 8.327, 1.327, 17408, 0, 8.327, 10.634, 2.307, 1731, 10.634, 11.725, 1.092, 17408, 0,     4.725,
 8, 570, 8, 8, 9.487, 1.487, 17408, 0, 9.487, 11.868, 2.38, 1746, 11.868, 12.961, 1.093, 17408, 0,     4.961,
 9, 570, 9, 9, 10.648, 1.648, 17408, 0, 10.648, 12.974, 2.326, 1740, 12.974, 14.071, 1.097, 17408, 0,     5.071,
 10, 570, 10, 10, 11.809, 1.809, 17408, 0, 11.809, 14.254, 2.445, 1784, 14.254, 15.345, 1.091, 17408, 0,     5.345,
 11, 570, 11, 11, 12.833, 1.833, 15360, 0, 12.833, 15.092, 2.259, 1580, 15.092, 16.313, 1.221, 15360, 0,     5.313,
 12, 570, 12, 12, 13.656, 1.656, 12288, 0, 13.656, 15.865, 2.209, 1208, 15.865, 17.084, 1.219, 12288, 0,     5.084,
