Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,ResponseTime,
 0, 17, 0, 0, 1.03, 1.03, 10240, 0, 1.03, 2.124, 1.094, 548, 2.124, 3.764, 1.64, 16384, 0, 3.764, 4.821, 1.056, 1600, 4.821, 5.642, 0.821, 8192, 0, 5.642, 5.913, 0.271, 1600, 5.913, 6.53, 0.616, 6144, 0,     6.530,
 1, 17, 1, 1, 2.064, 1.064, 10240, 0, 2.064, 3.17, 1.106, 524, 3.17, 5.301, 2.13, 15360, 0, 5.301, 6.297, 0.996, 1500, 6.297, 7.118, 0.821, 8192, 0, 7.118, 7.381, 0.263, 1600, 7.381, 7.997, 0.616, 6144, 0,     6.997,
 2, 17, 2, 2, 3.19, 1.19, 11264, 0, 3.19, 4.381, 1.191, 596, 4.381, 7.042, 2.66, 17408, 0, 7.042, 8.18, 1.138, 1700, 8.18, 9.108, 0.929, 9216, 0, 9.108, 9.41, 0.302, 1800, 9.41, 10.135, 0.725, 7168, 0,     8.135,
 3, 17, 3, 3, 4.215, 1.215, 10240, 0, 4.215, 5.467, 1.252, 544, 5.467, 8.68, 3.212, 16384, 0, 8.68, 9.746, 1.066, 1600, 9.746, 10.567, 0.821, 8192, 0, 10.567, 10.835, 0.268, 1600, 10.835, 11.46, 0.626, 6144, 0,     8.460,
 4, 17, 4, 4, 5.239, 1.239, 10240, 0, 5.239, 6.55, 1.31, 542, 6.55, 10.318, 3.769, 16384, 0, 10.318, 11.388, 1.07, 1600, 11.388, 12.218, 0.83, 8192, 0, 12.218, 12.504, 0.286, 1600, 12.504, 13.12, 0.616, 6144, 0,     9.120,
 5, 17, 5, 5, 6.064, 1.064, 8192, 0, 6.064, 7.369, 1.305, 403, 7.369, 11.547, 4.178, 12288, 0, 11.547, 12.365, 0.818, 1200, 12.365, 12.982, 0.616, 6144, 0, 12.982, 13.175, 0.193, 1200, 13.175, 13.689, 0.514, 5120, 0,     8.689,
 6, 17, 6, 6, 6.883, 0.883, 8192, 0, 6.883, 8.18, 1.297, 402, 8.18, 12.776, 4.596, 12288, 0, 12.776, 13.584, 0.808, 1200, 13.584, 14.205, 0.621, 6144, 0, 14.205, 14.395, 0.19, 1200, 14.395, 14.909, 0.514, 5120, 0,     8.909,
 7, 17, 7, 7, 7.927, 0.927, 9216, 0, 7.927, 9.14, 1.212, 480, 9.14, 14.21, 5.07, 14336, 0, 14.21, 15.141, 0.931, 1400, 15.141, 15.868, 0.727, 7168, 0, 15.868, 16.109, 0.241, 1400, 16.109, 16.623, 0.514, 5120, 0,     9.623,
 8, 17, 8, 8, 8.928, 0.928, 9216, 0, 8.928, 10.121, 1.194, 483, 10.121, 15.643, 5.522, 14336, 0, 15.643, 16.574, 0.931, 1400, 16.574, 17.293, 0.719, 7168, 0, 17.293, 17.532, 0.239, 1400, 17.532, 18.046, 0.514, 5120, 0,    10.046,
 9, 17, 9, 9, 10.132, 1.132, 11264, 0, 10.132, 11.289, 1.156, 571, 11.289, 17.384, 6.095, 17408, 0, 17.384, 18.508, 1.124, 1700, 18.508, 19.432, 0.924, 9216, 0, 19.432, 19.738, 0.306, 1800, 19.738, 20.466, 0.729, 7168, 0,    11.466,
 10, 17, 10, 10, 11.156, 1.156, 10240, 0, 11.156, 12.318, 1.162, 515, 12.318, 18.926, 6.608, 15360, 0, 18.926, 19.925, 1, 1500, 19.925, 20.748, 0.823, 8192, 0, 20.748, 21.015, 0.267, 1600, 21.015, 21.632, 0.617, 6144, 0,    11.632,
 11, 17, 11, 11, 12.078, 1.078, 9216, 0, 12.078, 13.226, 1.148, 455, 13.226, 20.258, 7.032, 13312, 0, 20.258, 21.124, 0.866, 1300, 21.124, 21.849, 0.724, 7168, 0, 21.849, 22.082, 0.233, 1400, 22.082, 22.597, 0.515, 5120, 0,    11.597,
 12, 17, 12, 12, 13, 1, 9216, 0, 13, 14.208, 1.208, 487, 14.208, 21.692, 7.484, 14336, 0, 21.692, 22.622, 0.93, 1400, 22.622, 23.341, 0.719, 7168, 0, 23.341, 23.576, 0.235, 1400, 23.576, 24.09, 0.514, 5120, 0,    12.090,
 13, 17, 13, 13, 14.133, 1.133, 11264, 0, 14.133, 15.352, 1.219, 573, 15.352, 23.433, 8.08, 17408, 0, 23.433, 24.565, 1.132, 1700, 24.565, 25.489, 0.924, 9216, 0, 25.489, 25.806, 0.318, 1800, 25.806, 26.533, 0.726, 7168, 0,    13.533,
 14, 17, 14, 14, 15.157, 1.157, 10240, 0, 15.157, 16.393, 1.235, 515, 16.393, 24.969, 8.576, 15360, 0, 24.969, 25.963, 0.995, 1500, 25.963, 26.792, 0.829, 8192, 0, 26.792, 27.059, 0.267, 1600, 27.059, 27.675, 0.617, 6144, 0,    13.675,
 15, 17, 15, 15, 16.284, 1.284, 11264, 0, 16.284, 17.522, 1.238, 563, 17.522, 26.607, 9.085, 16384, 0, 26.607, 27.673, 1.066, 1600, 27.673, 28.495, 0.821, 8192, 0, 28.495, 28.757, 0.263, 1600, 28.757, 29.374, 0.616, 6144, 0,    14.374,
 16, 17, 16, 16, 17.41, 1.41, 11264, 0, 17.41, 18.66, 1.25, 570, 18.66, 28.348, 9.688, 17408, 0, 28.348, 29.485, 1.137, 1700, 29.485, 30.408, 0.924, 9216, 0, 30.408, 30.701, 0.293, 1800, 30.701, 31.42, 0.719, 7168, 0,    15.420,
 17, 17, 17, 17, 18.434, 1.434, 10240, 0, 18.434, 19.692, 1.258, 510, 19.692, 29.884, 10.192, 15360, 0, 29.884, 30.898, 1.014, 1500, 30.898, 31.723, 0.824, 8192, 0, 31.723, 32, 0.277, 1600, 32, 32.616, 0.616, 6144, 0,    15.616,
 18, 17, 18, 18, 19.361, 1.361, 9216, 0, 19.361, 20.615, 1.254, 462, 20.615, 31.215, 10.601, 13312, 0, 31.215, 32.091, 0.876, 1300, 32.091, 32.812, 0.721, 7168, 0, 32.812, 33.046, 0.233, 1400, 33.046, 33.56, 0.514, 5120, 0,    15.560,
 19, 17, 19, 19, 20.18, 1.18, 8192, 0, 20.18, 21.452, 1.272, 412, 21.452, 32.452, 10.999, 12288, 0, 32.452, 33.259, 0.807, 1200, 33.259, 33.879, 0.62, 6144, 0, 33.879, 34.079, 0.2, 1200, 34.079, 34.602, 0.523, 5120, 0,    15.602,
 20, 17, 20, 20, 21.109, 1.109, 9216, 0, 21.109, 22.353, 1.244, 451, 22.353, 33.782, 11.43, 13312, 0, 33.782, 34.656, 0.874, 1300, 34.656, 35.375, 0.719, 7168, 0, 35.375, 35.608, 0.233, 1400, 35.608, 36.122, 0.514, 5120, 0,    16.122,
 21, 17, 21, 21, 22.24, 1.24, 11264, 0, 22.24, 23.556, 1.316, 596, 23.556, 35.53, 11.974, 17408, 0, 35.53, 36.667, 1.137, 1700, 36.667, 37.598, 0.93, 9216, 0, 37.598, 37.906, 0.309, 1800, 37.906, 38.625, 0.719, 7168, 0,    17.625,
 22, 17, 22, 22, 23.367, 1.367, 11264, 0, 23.367, 24.751, 1.385, 598, 24.751, 37.27, 12.519, 17408, 0, 37.27, 38.416, 1.145, 1700, 38.416, 39.339, 0.924, 9216, 0, 39.339, 39.643, 0.304, 1800, 39.643, 40.362, 0.719, 7168, 0,    18.362,
 23, 17, 23, 23, 24.493, 1.493, 11264, 0, 24.493, 25.928, 1.434, 589, 25.928, 39.011, 13.084, 17408, 0, 39.011, 40.144, 1.133, 1700, 40.144, 41.069, 0.925, 9216, 0, 41.069, 41.367, 0.298, 1800, 41.367, 42.085, 0.718, 7168, 0,    19.085,
 24, 17, 24, 24, 25.62, 1.62, 11264, 0, 25.62, 27.134, 1.514, 598, 27.134, 40.752, 13.618, 17408, 0, 40.752, 41.903, 1.151, 1700, 41.903, 42.826, 0.923, 9216, 0, 42.826, 43.139, 0.312, 1800, 43.139, 43.865, 0.726, 7168, 0,    19.865,
 25, 17, 25, 25, 26.644, 1.644, 10240, 0, 26.644, 28.224, 1.58, 539, 28.224, 42.397, 14.173, 16384, 0, 42.397, 43.467, 1.07, 1600, 43.467, 44.288, 0.821, 8192, 0, 44.288, 44.556, 0.268, 1600, 44.556, 45.176, 0.62, 6144, 0,    20.176,
 26, 17, 26, 26, 27.473, 1.473, 8192, 0, 27.473, 29.07, 1.597, 424, 29.07, 43.626, 14.556, 12288, 0, 43.626, 44.419, 0.793, 1200, 44.419, 45.035, 0.617, 6144, 0, 45.035, 45.23, 0.194, 1200, 45.23, 45.744, 0.514, 5120, 0,    19.744,
 27, 17, 27, 27, 28.292, 1.292, 8192, 0, 28.292, 29.952, 1.66, 442, 29.952, 44.957, 15.005, 13312, 0, 44.957, 45.823, 0.867, 1300, 45.823, 46.544, 0.721, 7168, 0, 46.544, 46.778, 0.233, 1400, 46.778, 47.292, 0.514, 5120, 0,    20.292,
 28, 17, 28, 28, 29.419, 1.419, 11264, 0, 29.419, 31.128, 1.71, 589, 31.128, 46.697, 15.569, 17408, 0, 46.697, 47.826, 1.129, 1700, 47.826, 48.75, 0.924, 9216, 0, 48.75, 49.057, 0.308, 1800, 49.057, 49.776, 0.719, 7168, 0,    21.776,
 29, 17, 29, 29, 30.545, 1.545, 11264, 0, 30.545, 32.263, 1.718, 561, 32.263, 48.336, 16.073, 16384, 0, 48.336, 49.404, 1.069, 1600, 49.404, 50.225, 0.821, 8192, 0, 50.225, 50.485, 0.26, 1600, 50.485, 51.106, 0.621, 6144, 0,    22.106,
 30, 17, 30, 30, 31.364, 1.364, 8192, 0, 31.364, 33.144, 1.78, 432, 33.144, 49.575, 16.431, 12288, 0, 49.575, 50.375, 0.8, 1200, 50.375, 50.991, 0.617, 6144, 0, 50.991, 51.188, 0.196, 1200, 51.188, 51.702, 0.514, 5120, 0,    21.702,
 31, 17, 31, 31, 32.183, 1.183, 8192, 0, 32.183, 34, 1.817, 425, 34, 50.804, 16.804, 12288, 0, 50.804, 51.611, 0.807, 1200, 51.611, 52.228, 0.616, 6144, 0, 52.228, 52.441, 0.214, 1200, 52.441, 52.962, 0.521, 5120, 0,    21.962,
 32, 17, 32, 32, 33.104, 1.104, 9216, 0, 33.104, 34.901, 1.797, 451, 34.901, 52.135, 17.234, 13312, 0, 52.135, 53.013, 0.878, 1300, 53.013, 53.739, 0.726, 7168, 0, 53.739, 53.975, 0.236, 1400, 53.975, 54.489, 0.514, 5120, 0,    22.489,
 33, 17, 33, 33, 34.231, 1.231, 11264, 0, 34.231, 36.056, 1.826, 570, 36.056, 53.876, 17.82, 17408, 0, 53.876, 55.015, 1.139, 1700, 55.015, 55.938, 0.923, 9216, 0, 55.938, 56.243, 0.305, 1800, 56.243, 56.962, 0.719, 7168, 0,    23.962,
 34, 17, 34, 34, 35.05, 1.05, 8192, 0, 35.05, 36.9, 1.85, 422, 36.9, 55.105, 18.205, 12288, 0, 55.105, 55.905, 0.8, 1200, 55.905, 56.553, 0.648, 6144, 0, 56.553, 56.757, 0.205, 1200, 56.757, 57.474, 0.716, 5120, 0,    23.474,
 35, 17, 35, 35, 36.176, 1.176, 11264, 0, 36.176, 38.053, 1.877, 577, 38.053, 56.845, 18.791, 17408, 0, 56.845, 57.977, 1.132, 1700, 57.977, 58.91, 0.933, 9216, 0, 58.91, 59.212, 0.302, 1800, 59.212, 59.931, 0.719, 7168, 0,    24.931,
 36, 17, 36, 36, 37.303, 1.303, 11264, 0, 37.303, 39.214, 1.911, 580, 39.214, 58.594, 19.381, 17408, 0, 58.594, 59.731, 1.136, 1700, 59.731, 60.654, 0.924, 9216, 0, 60.654, 60.961, 0.307, 1800, 60.961, 61.68, 0.719, 7168, 0,    25.680,
 37, 17, 37, 37, 38.127, 1.127, 8192, 0, 38.127, 40.06, 1.933, 424, 40.06, 59.823, 19.763, 12288, 0, 59.823, 60.633, 0.81, 1200, 60.633, 61.268, 0.636, 6144, 0, 61.268, 61.476, 0.207, 1200, 61.476, 62.192, 0.716, 5120, 0,    25.192,
 38, 17, 38, 38, 39.049, 1.049, 9216, 0, 39.049, 40.99, 1.942, 466, 40.99, 61.154, 20.164, 13312, 0, 61.154, 62.036, 0.881, 1300, 62.036, 62.755, 0.719, 7168, 0, 62.755, 62.982, 0.227, 1400, 62.982, 63.502, 0.52, 5120, 0,    25.502,
 39, 17, 39, 39, 40.073, 1.073, 10240, 0, 40.073, 42.012, 1.939, 511, 42.012, 62.69, 20.678, 15360, 0, 62.69, 63.688, 0.998, 1500, 63.688, 64.509, 0.821, 8192, 0, 64.509, 64.773, 0.263, 1600, 64.773, 65.389, 0.616, 6144, 0,    26.389,
 40, 17, 40, 40, 40.898, 0.898, 8192, 0, 40.898, 42.918, 2.02, 447, 42.918, 64.03, 21.113, 13312, 0, 64.03, 64.897, 0.866, 1300, 64.897, 65.618, 0.722, 7168, 0, 65.618, 65.852, 0.233, 1400, 65.852, 66.373, 0.521, 5120, 0,    26.373,
 41, 17, 41, 41, 41.825, 0.825, 8192, 0, 41.825, 43.73, 1.905, 407, 43.73, 65.26, 21.53, 12288, 0, 65.26, 66.065, 0.805, 1200, 66.065, 66.686, 0.621, 6144, 0, 66.686, 66.905, 0.219, 1200, 66.905, 67.419, 0.514, 5120, 0,    26.419,
 42, 17, 42, 42, 42.825, 0.825, 8192, 0, 42.825, 44.566, 1.741, 414, 44.566, 66.489, 21.923, 12288, 0, 66.489, 67.29, 0.801, 1200, 67.29, 67.906, 0.616, 6144, 0, 67.906, 68.106, 0.2, 1200, 68.106, 68.62, 0.514, 5120, 0,    26.620,
 43, 17, 43, 43, 43.931, 0.931, 9216, 0, 43.931, 45.477, 1.546, 455, 45.477, 67.82, 22.343, 13312, 0, 67.82, 68.695, 0.875, 1300, 68.695, 69.414, 0.719, 7168, 0, 69.414, 69.651, 0.238, 1400, 69.651, 70.165, 0.514, 5120, 0,    27.165,
 44, 17, 44, 44, 44.825, 0.825, 8192, 0, 44.825, 46.34, 1.515, 432, 46.34, 69.048, 22.708, 12288, 0, 69.048, 69.845, 0.797, 1200, 69.845, 70.462, 0.617, 6144, 0, 70.462, 70.658, 0.196, 1200, 70.658, 71.174, 0.516, 5120, 0,    27.174,
 45, 17, 45, 45, 45.927, 0.927, 9216, 0, 45.927, 47.305, 1.377, 479, 47.305, 70.492, 23.187, 14336, 0, 70.492, 71.425, 0.933, 1400, 71.425, 72.143, 0.719, 7168, 0, 72.143, 72.38, 0.236, 1400, 72.38, 72.895, 0.515, 5120, 0,    27.895,
 46, 17, 46, 46, 47.132, 1.132, 11264, 0, 47.132, 48.515, 1.382, 596, 48.515, 72.239, 23.725, 17408, 0, 72.239, 73.383, 1.144, 1700, 73.383, 74.307, 0.924, 9216, 0, 74.307, 74.607, 0.3, 1800, 74.607, 75.325, 0.719, 7168, 0,    29.325,
 47, 17, 47, 47, 47.952, 0.952, 8192, 0, 47.952, 49.348, 1.397, 417, 49.348, 73.468, 24.12, 12288, 0, 73.468, 74.268, 0.8, 1200, 74.268, 74.921, 0.653, 6144, 0, 74.921, 75.121, 0.2, 1200, 75.121, 75.837, 0.716, 5120, 0,    28.837,
 48, 17, 48, 48, 49.132, 1.132, 11264, 0, 49.132, 50.498, 1.366, 574, 50.498, 75.209, 24.711, 17408, 0, 75.209, 76.342, 1.133, 1700, 76.342, 77.265, 0.924, 9216, 0, 77.265, 77.569, 0.304, 1800, 77.569, 78.297, 0.728, 7168, 0,    30.297,
 49, 17, 49, 49, 50.258, 1.258, 11264, 0, 50.258, 51.669, 1.411, 586, 51.669, 76.95, 25.281, 17408, 0, 76.95, 78.085, 1.135, 1700, 78.085, 79.008, 0.923, 9216, 0, 79.008, 79.3, 0.292, 1800, 79.3, 80.022, 0.722, 7168, 0,    31.022,
 50, 17, 50, 50, 51.18, 1.18, 9216, 0, 51.18, 52.625, 1.445, 479, 52.625, 78.384, 25.759, 14336, 0, 78.384, 79.317, 0.933, 1400, 79.317, 80.041, 0.724, 7168, 0, 80.041, 80.279, 0.238, 1400, 80.279, 80.793, 0.514, 5120, 0,    30.793,
 51, 17, 51, 51, 52, 1, 8192, 0, 52, 53.498, 1.498, 437, 53.498, 79.715, 26.217, 13312, 0, 79.715, 80.598, 0.882, 1300, 80.598, 81.316, 0.719, 7168, 0, 81.316, 81.549, 0.233, 1400, 81.549, 82.064, 0.514, 5120, 0,    31.064,
 52, 17, 52, 52, 52.825, 0.825, 8192, 0, 52.825, 54.408, 1.582, 447, 54.408, 81.046, 26.639, 13312, 0, 81.046, 81.932, 0.886, 1300, 81.932, 82.651, 0.719, 7168, 0, 82.651, 82.884, 0.233, 1400, 82.884, 83.398, 0.514, 5120, 0,    31.398,
 53, 17, 53, 53, 53.935, 0.935, 9216, 0, 53.935, 55.322, 1.387, 450, 55.322, 82.388, 27.066, 13312, 0, 82.388, 83.26, 0.872, 1300, 83.26, 83.978, 0.719, 7168, 0, 83.978, 84.221, 0.243, 1400, 84.221, 84.742, 0.52, 5120, 0,    31.742,
 54, 17, 54, 54, 55.03, 1.03, 10240, 0, 55.03, 56.356, 1.326, 510, 56.356, 83.924, 27.568, 15360, 0, 83.924, 84.923, 1, 1500, 84.923, 85.744, 0.821, 8192, 0, 85.744, 86.011, 0.267, 1600, 86.011, 86.628, 0.617, 6144, 0,    32.628,
 55, 17, 55, 55, 56.164, 1.164, 11264, 0, 56.164, 57.498, 1.333, 562, 57.498, 85.569, 28.071, 16384, 0, 85.569, 86.651, 1.082, 1600, 86.651, 87.472, 0.821, 8192, 0, 87.472, 87.742, 0.27, 1600, 87.742, 88.358, 0.616, 6144, 0,    33.358,
 56, 17, 56, 56, 57.196, 1.196, 10240, 0, 57.196, 58.572, 1.376, 538, 58.572, 87.207, 28.635, 16384, 0, 87.207, 88.285, 1.078, 1600, 88.285, 89.106, 0.821, 8192, 0, 89.106, 89.381, 0.275, 1600, 89.381, 90.002, 0.621, 6144, 0,    34.002,
 57, 17, 57, 57, 58.015, 1.015, 8192, 0, 58.015, 59.388, 1.372, 408, 59.388, 88.436, 29.048, 12288, 0, 88.436, 89.231, 0.795, 1200, 89.231, 89.853, 0.622, 6144, 0, 89.853, 90.051, 0.198, 1200, 90.051, 90.565, 0.514, 5120, 0,    33.565,
 58, 17, 58, 58, 58.835, 0.835, 8192, 0, 58.835, 60.22, 1.385, 417, 60.22, 89.665, 29.445, 12288, 0, 89.665, 90.477, 0.812, 1200, 90.477, 91.094, 0.616, 6144, 0, 91.094, 91.303, 0.209, 1200, 91.303, 91.817, 0.514, 5120, 0,    33.817,
 59, 17, 59, 59, 59.928, 0.928, 9216, 0, 59.928, 61.129, 1.202, 453, 61.129, 90.996, 29.866, 13312, 0, 90.996, 91.865, 0.869, 1300, 91.865, 92.588, 0.723, 7168, 0, 92.588, 92.821, 0.233, 1400, 92.821, 93.335, 0.514, 5120, 0,    34.335,
 60, 17, 60, 60, 61.03, 1.03, 10240, 0, 61.03, 62.142, 1.112, 507, 62.142, 92.532, 30.391, 15360, 0, 92.532, 93.536, 1.003, 1500, 93.536, 94.357, 0.821, 8192, 0, 94.357, 94.619, 0.262, 1600, 94.619, 95.235, 0.616, 6144, 0,    35.235,
 61, 17, 61, 61, 62.054, 1.054, 10240, 0, 62.054, 63.19, 1.136, 521, 63.19, 94.068, 30.878, 15360, 0, 94.068, 95.063, 0.995, 1500, 95.063, 95.885, 0.821, 8192, 0, 95.885, 96.153, 0.268, 1600, 96.153, 96.769, 0.616, 6144, 0,    35.769,
 62, 17, 62, 62, 63.18, 1.18, 11264, 0, 63.18, 64.315, 1.136, 562, 64.315, 95.71, 31.395, 16384, 0, 95.71, 96.79, 1.08, 1600, 96.79, 97.612, 0.821, 8192, 0, 97.612, 97.878, 0.267, 1600, 97.878, 98.495, 0.617, 6144, 0,    36.495,
 63, 17, 63, 63, 64.101, 1.101, 9216, 0, 64.101, 65.245, 1.144, 463, 65.245, 97.047, 31.802, 13312, 0, 97.047, 97.915, 0.868, 1300, 97.915, 98.634, 0.719, 7168, 0, 98.634, 98.859, 0.225, 1400, 98.859, 99.373, 0.514, 5120, 0,    36.373,
